,i,smi,qed,logp
0,0,Oc1ccccc1-c1cc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)ccc1O,1.9373343606515618,-12.6
1,1,Cc1ccccc1-c1cc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)ccc1F,1.945045521633567,-12.4
2,2,Oc1ccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)cc1-c1ccccc1,1.7606076848481464,-12.3
3,3,Fc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.784218510440315,-12.3
4,4,Oc1ccccc1-c1ccc(O)c(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.9375791408713408,-12.2
5,5,Fc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2cccc(-c3ccccc3)c2)c1,1.9404921117590561,-12.2
6,6,Cc1ccccc1-c1cc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)ccc1O,1.9792343952599403,-12.5
7,7,Oc1c(-c2ccccc2)cc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)cc1-c1ccccc1,1.8874230113017223,-12.1
8,8,Fc1ccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)cc1-c1ccccc1,1.7291655869460492,-12.0
9,9,Fc1ccccc1-c1ccccc1-c1ccc(-c2ccccc2)c(-c2cccc(-c3ccccc3)c2)c1,1.8647157824999958,-12.0
10,10,Fc1ccccc1-c1cccc(-c2c(-c3ccccc3)cccc2-c2cccc(-c3ccccc3)c2)c1,1.8482358004424277,-11.9
11,11,Fc1ccc(F)c(-c2cccc(-c3cccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)c3)c2)c1,1.8877435987056188,-11.9
12,12,c1ccc(Oc2cccc(-c3cc(-c4ccccc4-c4ccccc4)ccc3-c3ccccc3)c2)cc1,1.773685533952161,-11.8
13,13,Cc1ccccc1-c1cc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)ccc1C,1.830456888124088,-11.8
14,14,c1ccc(-c2ccccc2-c2ccc(-c3ccccc3)c(-c3cccc(-c4ccccn4)c3)c2)cc1,1.9167691086059495,-11.8
15,15,Cc1ccc(-c2ccccc2-c2ccc(-c3ccccc3)c(-c3ccc(O)c(-c4ccccc4)c3)c2)cc1,1.9275426616822688,-11.8
16,16,Oc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2cccc(-c3ccccc3)c2)c1,1.979996919451363,-12.1
17,17,Fc1ccccc1-c1cccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccccc3)cc2)c1,1.6542229168239455,-11.7
18,18,c1ccc(Cc2cccc(-c3cc(-c4ccccc4-c4ccccc4)ccc3-c3ccccc3)c2)cc1,1.7761391722057969,-11.7
19,19,Oc1ccc(-c2ccccc2)cc1-c1cc(-c2ccccc2-c2ccccc2)ccc1-c1ccccc1,1.8154831258249313,-11.7
20,20,Oc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.8301877412095457,-11.7
21,21,Cc1ccc(-c2ccc(-c3ccccc3F)cc2-c2cccc(-c3ccccc3)c2)cc1,1.8872026589262152,-11.7
22,22,c1ccc(Oc2cccc(-c3cc(-c4ccccc4-c4ccccc4)ccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.956617300181147,-11.7
23,23,c1ccc(-c2cccc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccccc4)cc3)c2)cc1,1.4419543171345577,-11.6
24,24,Clc1ccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)cc1-c1ccccc1,1.722806426106887,-11.5
25,25,Nc1ccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)cc1-c1ccccc1,1.7759479645684255,-11.5
26,26,Fc1ccccc1-c1cccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)c1,1.7908946003579391,-11.5
27,27,Nc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.8397201887619943,-11.5
28,28,Cc1ccccc1-c1ccc(-c2ccccc2)c(-c2cccc(Oc3ccccc3)c2)c1,1.8805610946226565,-11.5
29,29,Cc1ccc(-c2ccccc2-c2ccccc2)cc1-c1cccc(-c2ccccc2O)c1,1.9165386745707451,-11.5
30,30,Oc1ccccc1-c1cccc(-c2cc(Cc3ccccc3)ccc2-c2ccccc2)c1,1.955234131059905,-11.5
31,31,Fc1cccc(-c2cccc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccccc4)cc3)c2)n1,1.9721040342482468,-11.6
32,32,Fc1cccc(-c2cccc(-c3cccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)c3)c2)c1,1.7006528468938757,-11.4
33,33,Oc1ccccc1-c1cccc(-c2cc(-c3ccccc3)ccc2-c2ccccc2)c1,1.8134571560366517,-11.4
34,34,Cc1ccccc1-c1ccccc1-c1cccc(-c2cccc(-c3cccc(N)c3)c2)c1,1.878656702984852,-11.4
35,35,Fc1ccc(F)c(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4-c4ccccc4)c3)c2)c1,1.9078636435711704,-11.4
36,36,Nc1ccccc1-c1cccc(-c2cccc(-c3ccccc3-c3cccc(O)c3)c2)c1,1.9275560262511693,-11.4
37,37,Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc(-c2cccc(-c3cccc(N)c3)c2)c1,1.9433629567579835,-11.4
38,38,Cc1ccc(-c2ccc(-c3ccccc3)cc2-c2cccc(-c3ccccc3)c2)cc1,1.657254981334912,-11.3
39,39,c1ccc(-c2cccc(-c3cc(-c4ccccc4-c4ccccc4)ccc3-c3ccccc3)c2)cc1,1.5894015941391881,-11.3
40,40,c1ccc(-c2cccc(Oc3cc(-c4ccccc4-c4ccccc4)ccc3-c3ccccc3)c2)cc1,1.847085225665376,-11.3
41,41,Fc1ccccc1-c1ccc(-c2ccccc2)c(-c2cccc(Oc3ccccc3)c2)c1,1.8925387464445205,-11.3
42,42,Fc1ccccc1-c1ccccc1-c1ccc(-c2ccccc2)c(-c2cc(-c3ccccc3)ccc2-c2ccccc2)c1,1.917153454256141,-11.3
43,43,Cc1cccc(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4)n3)c2)c1,1.9257465129669473,-11.3
44,44,Nc1ccccc1-c1cccc(-c2cccc(-c3ccccc3-c3ccccc3)c2)c1,1.677530464033529,-11.2
45,45,c1ccc(-c2cccc(-c3ccccc3-c3ccc(-c4ccccc4)c(-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.700226786052923,-11.2
46,46,Fc1ccccc1-c1ccc(-c2ccccc2)c(-c2cccc(-c3ccccc3)c2)c1,1.75849394533431,-11.2
47,47,Cc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.7738741747759796,-11.2
48,48,Oc1ccc(-c2cccc(-c3ccccc3-c3ccccc3-c3ccccc3)c2)cc1-c1ccccc1,1.8076562726780772,-11.2
49,49,Cc1cccc(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4O)c3)c2)c1,1.872377324916112,-11.2
50,50,Cc1ccccc1-c1ccccc1-c1cccc(-c2cccc(-c3ccccc3N)c2)c1,1.8819090761436073,-11.2
51,51,Nc1cccc(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4F)c3)c2)c1,1.9001535933285503,-11.2
52,52,Oc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2Cl)c1,1.9308414568948038,-11.2
53,53,Nc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3cccc(-c4ccccc4)c3)ccc2-c2ccccc2)c1,1.9881888665667482,-12.5
54,54,Cc1ccccc1-c1ccc(O)c(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.981340988666533,-11.6
55,55,c1ccc(Oc2cccc(-c3cc(-c4ccccc4)ccc3-c3ccccc3)c2)cc1,1.7148397539436555,-11.1
56,56,Clc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2-c2ccccc2)c1,1.7864414475032504,-11.1
57,57,Oc1c(-c2ccccc2)cccc1-c1cc(-c2ccccc2-c2ccccc2)ccc1-c1ccccc1,1.8066022125230088,-11.1
58,58,Oc1ccccc1-c1cccc(-c2cc(-c3ccccc3-c3ccccc3)ccc2O)c1,1.876007157614925,-11.1
59,59,Oc1ccccc1-c1ccccc1-c1cccc(-c2cccc(-c3ccccc3F)c2)c1,1.8850774885822332,-11.1
60,60,Cc1cccc(-c2cccc(-c3cc(-c4ccccc4F)ccc3O)c2)c1,1.8972028849149467,-11.1
61,61,Oc1c(-c2cccc(-c3ccccc3F)c2)cccc1-c1ccccc1-c1ccccc1,1.920828435030952,-11.1
62,62,Cc1ccc(-c2ccccc2)cc1-c1ccnc(-c2cccc(N)c2)c1,1.9462772627430152,-11.1
63,63,Cc1ccc(-c2ccc(-c3ccccc3F)cc2-c2cccc(Oc3ccccc3)c2)cc1,1.9494963982926485,-11.1
64,64,Nc1ccccc1-c1cccc(-c2cccc(-c3ccccc3-c3ccccc3O)c2)c1,1.9500262610863235,-11.1
65,65,c1ccc(Cc2cccc(-c3ccccc3-c3cc(-c4ccccc4)ccc3-c3ccccc3-c3ccccc3)c2)cc1,1.9534992322026152,-11.1
66,66,Cc1ccccc1-c1ccc(O)c(-c2cccc(-c3ccccc3O)c2)c1,1.9627484470451222,-11.1
