0,Clc1ccccc1CCCCNc1ccccc1,[0.73679008 4.7748     1.57029322] 
1,CCc1ccccc1CCc1ccccc1O,[0.84163855 3.7398     1.7546041 ] 
2,CCc1ccccc1OCc1ccccc1C,[0.76108226 4.13642    1.53423832] 
3,CNCCOc1ccccc1-c1ccccc1Cl,[0.83061577 3.6052     1.73770211] 
4,CCOCc1ccccc1-c1ccccc1,[0.74670754 3.8901     1.5260087 ] 
5,CCCc1ccccc1C(=CF)c1ccccc1,[0.70527106 4.9978     2.11643969] 
6,CCCc1ccccc1CCCc1ccccc1CCCO,[0.70840577 4.7393     1.99895437] 
7,CCc1ccccc1OCc1ccncc1C,[0.79676218 3.53142    1.88361917] 
8,CCCc1ccccc1NCCCCc1ccccc1O,[0.68331515 4.7795     1.90629204] 
9,C=CCc1ccccc1Cc1ccccc1O,[0.78480229 3.7115     2.00351274] 
10,CCc1ccccc1-c1cccnccncc1,[0.79155769 3.8304     2.181214  ] 
11,C=C(Cc1ccccc1CCCC(C)C)c1cn[nH]c1,[0.77799825 4.6443     2.65041944] 
12,C(=Cc1ccncc1Cc1ccccc1)C=C1C=CCCC1,[0.73812333 5.3521     2.79790937] 
13,ClC=CCc1ccccc1CCc1cccs1,[0.72414754 4.8283     2.44658966] 
14,Cc1ccccc1C=CCc1cc[nH]c1Cl,[0.81376375 4.23242    2.68875516] 
15,OCCC1CCCCCCCCCCC1,[0.72368308 4.2897     2.19977675] 
16,Cc1ccccc1-c1ccncc1CCCCCF,[0.68107868 4.73932    2.16511412] 
17,c1ccc(NCCCCc2ccoc2)cc1,[0.74290402 3.7144     1.94225521] 
18,CCCCCc1ccccc1Nc1[nH]ccc1C,[0.69960438 4.79942    2.37878436] 
19,CCCCc1ncncc1CCc1ccccc1,[0.77059581 3.6044     2.11469264] 
20,CCCCc1ccccc1CC=Cc1ccnnc1,[0.77397993 4.0751     2.47357284] 
21,CCCC1=CCCCC1=CCOc1ccccc1,[0.71307288 4.9022     2.57363255] 
22,CCCNc1ccccc1Cl,[0.73323312 3.1619     1.49032391] 
23,CCCc1ccccc1CNC(C)C,[0.75364891 3.1371     1.74759775] 
24,CCCc1ccccc1C(C)(CF)c1ccccc1,[0.71236557 4.9146     2.67218278] 
25,CCc1ccccc1NCC1=CC(C)CC(C)=C1,[0.81366788 4.5734     3.11591216] 
26,Oc1ccccc1CCCCCc1cncnc1,[0.79146117 3.1377     2.04920033] 
27,Cc1ccccc1CC(=CC=C1C=CCCC1)c1ccccc1,[0.62234503 6.28762    2.74682846] 
28,Oc1ccccc1C=CCC1=CC=CC=CC1,[0.81384715 4.238      2.95297674] 
29,Oc1ccccc1CCC1=CC=CC=CC1,[0.80827015 3.7673     2.6418997 ] 
30,CCCc1ccccc1CC=Cc1ccnnc1,[0.79365421 3.685      2.50186506] 
31,CC(=Cc1cncnc1CO)Cc1ccccc1C,[0.91211141 2.92332    2.65986946] 
32,Clc1ccccc1-c1cccs1,[0.64224978 4.0685     1.62000046] 
33,COCc1ccccc1NCCC(C)C(C)C,[0.77293311 3.9271     2.5507307 ] 
34,CCC(=CC1CCCC1)c1ccccc1,[0.66479096 4.6702     2.24885445] 
35,CC1=CC(CNc2ccccc2C)=CC(C)C1,[0.81056882 4.31942    3.065436  ] 
36,CCCCc1ccccc1N(C)CCC,[0.68104428 3.8754     1.90993642] 
37,Cc1ccncc1CC=CC=CCc1ccccc1,[0.72037462 4.28762    2.50258054] 
38,FCc1ccccc1Cc1cccs1,[0.71603575 3.8084     2.16188471] 
39,CCCCC1CCCC(CC)CCC1,[0.58140096 5.1732     1.91034712] 
40,C1=CC=C(CCCc2ccccc2)CCCCCC=C1,[0.62550815 6.0122     2.77957271] 
41,CCC(=CC1=CCCCC1)c1ccccc1,[0.66249558 4.9804     2.52250167] 
42,CCCCCCCNCCc1ccccc1C,[0.63325218 4.09752    1.70009264] 
43,Cc1sccc1CC(=O)c1ccccc1,[0.71777933 3.48192    1.98363759] 
44,CCCCCOc1ccccc1CCC,[0.6072087  4.2081     1.56217355] 
45,CCCc1ccccc1CNC(C)CC,[0.74889324 3.5272     2.26124498] 
46,Cc1ccccc1-c1ccccc1,[0.60920166 3.66202    1.15188024] 
47,CCCCCC=Cc1ccccc1CO,[0.69920968 3.7724     2.07632632] 
48,CCc1ccc(C)cc1CNC(C)CC,[0.77610833 3.44552    2.40159304] 
49,Cc1ccccc1-c1ncncc1C=CCl,[0.7869783  3.66152    2.62232373] 
50,CCc1ccccc1C=CCCc1cc[nH]c1CN,[0.81090187 3.6818     2.78206097] 
51,COc1ccccc1C=CCCC1=CCCOC=C1,[0.77944281 4.349      3.00552724] 
52,CCCc1ccncc1-c1ccnnc1CCC,[0.8044742  3.4436     2.59390566] 
53,CC(C)c1ccccc1CC1=CC=CCC1,[0.68499861 4.6289     2.54855684] 
54,CCCCc1ccccc1C(C)(C)CF,[0.67732492 4.2763     2.2792258 ] 
55,CCc1ccccc1OCC(CC)c1cc[nH]c1CF,[0.78331732 4.6192     3.18612008] 
56,CCC(=CC=C1CCCC1)c1ccccc1,[0.66249558 4.9804     2.60087974] 
57,CCCCCNc1ccccc1CF,[0.68140274 3.7582     1.9738802 ] 
58,CCCCC(C)CCc1ccccc1OCC,[0.6248395  4.8442     2.24289658] 
59,CCC(Cl)=CCCc1ccccc1,[0.67569766 4.1519     2.22545015] 
60,CCCOc1c(CC)cccc1CCCO,[0.7682476  2.9627     2.04958232] 
61,COCC1CCCCCC(C=Cc2ccccc2)CC1,[0.72018843 5.3229     3.21402326] 
62,CCCC=C(CC)c1ccncc1Cl,[0.71956412 4.3285     2.69109952] 
63,CC(=CC1CCCC1)c1ccccc1,[0.64635621 4.2801     2.11149484] 
64,CCCCCCc1ccccc1CC,[0.58418798 4.3718     1.58952135] 
65,CCOCCNc1ccccc1Cl,[0.73684851 2.7884     1.69730919] 
66,CCCCc1ccccc1C(=CF)CC,[0.65182885 4.7496     2.46022872] 
67,CCC=Cc1ncncc1CCOc1ccccc1CF,[0.77160697 3.9908     2.83795207] 
68,CC=CC=Cc1cn[nH]c1Cc1ccccc1,[0.78982139 3.5898     2.69731027] 
69,CCCCOc1ccccc1CCc1sccc1C(C)C,[0.55690752 5.8356     2.25590977] 
70,CCCCCCCCN(C)c1ccccc1,[0.58249912 4.4833     1.66931102] 
71,CCCCCCc1ccccc1CCC,[0.56157762 4.7619     1.6517646 ] 
72,CCC=Cc1ccccc1CNCC,[0.74959414 3.2193     2.18822559] 
73,CCCCCCCCOc1ccsc1O,[0.67585642 4.193      2.33227086] 
74,CCCCc1cnoc1-c1ccncc1CNCC,[0.82931966 3.1887     2.68905761] 
75,CCCOc1ccccc1C=CC1=C(CN)OCC1,[0.85331815 3.1217     2.78206601] 
76,CC1=CC(CNc2ccccc2C)CCC1,[0.74670299 4.15332    2.8240977 ] 
