,i,smi,qed,logp,sas
0,0,O=c1ccc(Cl)ccc1Oc1ccc(NC2CCC2)cc1,0.9059899454458366,4.456900000000003,1.9549866973552454
1,1,COc1ccc(-c2cnc(NC3CCC3)c(Cl)c2)cc1,0.906654741780901,4.3750000000000036,1.925031584865124
2,2,COc1ccc(-c2ccc(NC3CCCC3)cc2)cc1,0.8653177473081269,4.716700000000003,1.5874798110368076
3,3,O=c1ccc(Cl)ccc1-c1ccc(NC2CCC2)cc1,0.9091944017051604,4.331600000000003,1.9380032447841504
4,4,O=c1ccc(Cl)ccc1Oc1cccc(NC2CCC2)c1,0.9059899454458364,4.456900000000003,2.0153236204321683
5,5,O=c1ccccc(Cl)c1Oc1ccc(NC2CCC2)cc1,0.9059899454458366,4.456900000000003,2.0153743896629397
6,6,COc1ccc(-c2cccnc2NC2CCCCC2)cc1,0.896044522441971,4.501800000000003,1.8967292283726174
7,7,O=c1cccc(Cl)cc1-c1ccc(NC2CCC2)cc1,0.9091944017051604,4.331600000000003,1.9458761192780774
8,8,O=c1ccc(Cl)ccc1Oc1ccccc1NC1CCC1,0.9059899454458364,4.456900000000003,2.0256136204321695
9,9,O=c1ccccc(Cl)c1-c1ccc(NC2CCC2)cc1,0.9091944017051604,4.331600000000003,1.9631012204926535
10,10,COc1ccc(-c2ccc(NC3CCC3)c(Cl)c2)cc1,0.8561036729086362,4.980000000000004,1.7294145808165382
11,11,COc1ccc(-c2ccc(NC3CCC3)cc2Cl)cc1,0.8561036729086363,4.980000000000003,1.7398647832456877
12,12,COc1ccc(-c2ccc(NC3CCC3)cc2)cc1F,0.8857241985408947,4.465700000000003,1.7277797630027738
13,13,COc1cc(NC2CCC2)ccc1-c1ccc(Cl)cc1,0.8561036729086362,4.980000000000004,1.7518332042983218
14,14,COc1ccccc1-c1ccc(NC2CCCC2)cc1,0.8653177473081269,4.716700000000003,1.6433619492375904
15,15,COc1ccc(-c2cccc(NC3CCCC3)c2)cc1,0.8653177473081269,4.716700000000004,1.643601323422729
16,16,Cc1cc(Cl)ccc(=O)c1-c1ccc(NC2CCC2)cc1,0.8942857922976925,4.640020000000003,2.049785211044947
17,17,COc1ccc(-c2ccc(NC3CCC3)c(F)c2)cc1,0.8857241985408947,4.465700000000003,1.7350502083469017
18,18,COc1cccc(-c2ccc(NC3CCCC3)cc2)c1,0.8653177473081269,4.716700000000004,1.6461945437617107
19,19,COc1cc(Cl)ccc1-c1ccc(NC2CCC2)cc1,0.8561036729086362,4.980000000000004,1.7586081030837448
20,20,COc1ccc(-c2ccc(NC3CCC3)cc2F)cc1,0.8857241985408946,4.4657000000000036,1.7379263217072278
21,21,COc1cc(-c2ccc(F)cc2)ccc1NC1CCC1,0.8857241985408947,4.465700000000003,1.740049398630303
