0,C1CCCCCCCCC1,[ 1. -5.] 
1,C1CCCCCCCC1,[ 1.  -4.9] 
2,C1CCCCCCC1,[ 1.  -4.7] 
3,Cc1ccccc1,[ 1.  -4.3] 
4,C1CCCCCC1,[ 1.  -4.2] 
5,Fc1ccccc1,[ 1.  -4.2] 
6,C1CCCCC1,[ 1.  -3.7] 
7,C1CCCC1,[ 1.  -3.5] 
8,C1CCC1,[ 1.  -3.1] 
9,CCCCCc1ccccc1,[ 1.15422053 -5.8       ] 
10,CCCCCCc1ccccc1,[ 1.20947387 -6.        ] 
11,CCCCCCCCCCC,[ 1.19459986 -4.9       ] 
12,CCCCCc1ccc(-c2ccccc2)cc1,[ 1.31051274 -7.1       ] 
13,Oc1ccccc1,[ 1.17656128 -4.4       ] 
14,Cc1ccccc1F,[ 1.19266567 -4.6       ] 
15,c1ccc(CN2CCCCC2)cc1,[ 1.28371076 -6.2       ] 
16,c1ccc(CN2CCCC2)cc1,[ 1.24636079 -5.4       ] 
17,c1ccc(N2CCC2)cc1,[ 1.22670385 -4.8       ] 
18,c1ccc(CN2CCCCCC2)cc1,[ 1.31978278 -6.5       ] 
19,c1ccc(CN2CCCCCCC2)cc1,[ 1.35490235 -6.8       ] 
20,c1ccc(N2CCCC2)cc1,[ 1.28097236 -5.2       ] 
21,c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,[ 1.41968052 -7.8       ] 
22,c1ccc(-c2ccc(N3CCCCC3)cc2)cc1,[ 1.42134363 -7.8       ] 
23,CCCCCCCCC,[ 1.26262129 -4.6       ] 
24,c1ccc(N2CCCCC2)cc1,[ 1.31391079 -5.6       ] 
25,c1ccc(N2CCCCCC2)cc1,[ 1.3460646 -6.2      ] 
26,c1ccc(N2CCCCCCC2)cc1,[ 1.37768278 -6.6       ] 
27,c1ccc(-c2ccc(C3CCCC3)cc2)cc1,[ 1.45750459 -8.1       ] 
28,Cc1ccc(CN2CCCCC2)cc1,[ 1.38138715 -6.5       ] 
29,c1ccc(-c2ccc(N3CCCCCC3)cc2)cc1,[ 1.45638741 -7.9       ] 
30,c1ccc(C2CCC2)cc1,[ 1.33593568 -5.3       ] 
31,c1ccc(-c2ccc(CN3CCCCCC3)cc2)cc1,[ 1.45616426 -7.7       ] 
32,Cc1ccc(CN2CCCCCC2)cc1,[ 1.41252158 -6.7       ] 
33,c1ccc(CCN2CCCC2)cc1,[ 1.36359951 -5.7       ] 
34,c1ccc(CCN2CCCCC2)cc1,[ 1.3939652 -6.3      ] 
35,c1ccc(CCN2CCCCCC2)cc1,[ 1.42413927 -6.7       ] 
36,c1ccc(-c2ccc(N3CCCCCCC3)cc2)cc1,[ 1.4910358 -8.       ] 
37,c1ccc(-c2ccc(C3CCCCC3)cc2)cc1,[ 1.4890744 -7.9      ] 
38,Cc1ccc(N2CCCC2)cc1,[ 1.37762947 -5.6       ] 
39,c1ccc(CC2CCCC2)cc1,[ 1.41236464 -6.2       ] 
40,Cc1ccc(N2CCCCCC2)cc1,[ 1.43241867 -6.6       ] 
41,Fc1ccc(CN2CCCCC2)cc1,[ 1.41393237 -6.2       ] 
42,Clc1ccc(CN2CCCCCC2)cc1,[ 1.43472263 -6.6       ] 
43,Cc1ccc(N2CCCCC2)cc1,[ 1.40495149 -6.        ] 
44,c1ccc(CC2CCCCC2)cc1,[ 1.43694508 -6.6       ] 
45,Fc1ccc(CN2CCCCCC2)cc1,[ 1.4428478 -6.7      ] 
46,c1ccc(C2CCCCC2)cc1,[ 1.41950695 -6.2       ] 
47,CCCCCCNc1ccccc1,[ 1.40547983 -5.9       ] 
48,c1ccc(-c2cccc(N3CCCCCC3)c2)cc1,[ 1.52599712 -8.3       ] 
49,c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,[ 1.4921689 -7.6      ] 
50,c1ccc(C2CCCCCCC2)cc1,[ 1.46819377 -7.1       ] 
51,c1ccc(C2CCCCCC2)cc1,[ 1.44353797 -6.6       ] 
52,CCc1ccccc1C,[ 1.36063478 -4.9       ] 
53,c1ccc(C2CCCC2)cc1,[ 1.39616817 -5.6       ] 
54,c1ccc(CC2CCCCCC2)cc1,[ 1.46207179 -6.9       ] 
55,c1ccc(-c2ccc(CC3CCCCC3)cc2)cc1,[ 1.52452506 -8.1       ] 
56,c1ccc(Nc2ccc(N3CCCC3)cc2)cc1,[ 1.49702312 -7.5       ] 
57,CCCCCCCCCOc1ccccc1,[ 1.41159823 -5.7       ] 
58,c1ccc(CCC2CCCC2)cc1,[ 1.451693 -6.5     ] 
59,c1ccc(CCCN2CCCCC2)cc1,[ 1.44758543 -6.4       ] 
60,c1ccc(-c2ccc(C3CCCCCC3)cc2)cc1,[ 1.5205534 -7.8      ] 
61,c1ccc(CCCN2CCCCCC2)cc1,[ 1.47619944 -6.9       ] 
62,CNc1ccc(Nc2ccccc2)cc1,[ 1.46266039 -6.6       ] 
