,i,smi,qed,logp
0,0,c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.0654412458378886,-10.2
1,1,c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.1320884775223767,-10.2
2,2,c1ccc(-c2cccc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,1.22474630439803,-10.6
3,3,c1ccc(-c2cc(-c3ccccc3)cc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,1.2354024480776893,-10.6
4,4,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.317823545164849,-11.1
5,5,c1ccc(-c2cccc(-c3cccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.4076288774428622,-11.5
6,6,c1ccc(-c2ccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)cc2)cc1,1.3510705233180804,-10.5
7,7,c1ccc(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)cc1,1.353659370130968,-10.4
8,8,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)cc1,1.444098804973084,-11.3
9,9,c1ccc(-c2cccc(Oc3cccc(-c4ccccc4)c3)c2)cc1,1.3645986506908088,-10.3
10,10,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3ccccc3-c3ccccc3)c2)cc1,1.4772552152294924,-11.6
11,11,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,1.5347972798939367,-12.3
12,12,c1ccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,1.5199312402114806,-12.1
13,13,c1ccc(-c2ccccc2)cc1,1.0,-6.1
14,14,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccccc4)cc3)c2)cc1,1.549502018864839,-12.4
