,i,smi,qed,logp
0,0,c1ccc(-c2cccc(-c3cccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.4076288774428622,-11.5
1,1,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.317823545164849,-11.1
2,2,c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.0654412458378886,-10.2
3,3,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)cc1,1.444098804973084,-11.4
4,4,c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.1320884775223767,-10.2
5,5,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4-c4ccccc4-c4ccccc4)c3)c2)cc1,1.711854257478418,-12.2
6,6,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4-c4ccccc4)c3)c2)cc1,1.588770534689317,-11.6
7,7,Cc1cccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)c1,1.413101403289561,-10.9
8,8,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.6148239422944002,-11.6
9,9,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.5648904974783449,-11.4
10,10,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4cccc(O)c4)c3)c2)c1,1.7971352582474118,-12.2
11,11,c1ccc(-c2cccc(-c3cccc(-c4cn[nH]c4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.960503015365589,-12.8
12,12,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)c1,1.7370732664742956,-11.9
13,13,Oc1cccc(-c2ccccc2-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c1,1.7401294902505189,-11.9
14,14,Clc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7204651673656315,-11.8
15,15,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c1,1.6674257817592828,-11.6
16,16,c1ccc(-c2cccc(-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)cc1,1.353659370130968,-10.5
17,17,c1ccc(-c2ccccc2-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1,1.2683957300611617,-10.2
18,18,Fc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c1,1.6202389924616227,-11.4
19,19,Cc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7090710414915034,-11.7
20,20,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.6024557148696505,-11.3
21,21,Oc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7672802722607344,-11.9
22,22,Oc1cccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)c1,1.4946309251190826,-10.9
23,23,c1ccc(-c2cccc(-c3cccc(-c4ccoc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.922319876996621,-12.5
24,24,c1ccc(-c2cccc(-c3cccc(-c4cnoc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,2.0202867516293246,-12.9
25,25,Nc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.6460470192174768,-11.4
26,26,c1ccc(-c2cccc(-c3ccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)cc3)c2)cc1,1.4481684196986606,-10.7
27,27,Cc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3cccc(O)c3)c2)c1,1.936857736977764,-12.5
28,28,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4F)c3)c2)c1,1.862607253747079,-12.2
29,29,Cc1cc(-c2ccccc2)cc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c1,1.7067854343064646,-11.6
30,30,Nc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)c1,1.7458013783624082,-11.7
31,31,Nc1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.468051923040079,-10.7
32,32,Clc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.6174818018261732,-11.2
33,33,c1ccc(-c2cccc(-c3cccc(-c4[nH]ncc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.960503015365589,-12.5
