,i,smi,qed,logp
0,0,Fc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2-c2ccccc2)c1,1.9115847042561427,-12.4
1,1,Oc1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)c(-c2cccc(-c3ccccc3)c2)c1,1.7782061463866086,-12.2
2,2,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2-c2ccccc2)c1,1.8992075407946043,-12.2
3,3,Oc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2-c2ccccc2)c1,1.9490645119484498,-12.1
4,4,Fc1ccc(-c2ccccc2)cc1-c1ccccc1-c1cccc(-c2ccccc2-c2ccccc2-c2ccccc2)c1,1.9041240071407568,-12.0
5,5,Clc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2-c2ccccc2)c1,1.9057725648330646,-12.0
6,6,Nc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2-c2ccccc2)c1,1.9520381898330648,-12.0
7,7,Oc1ccc(Cc2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.8838074613765325,-11.9
8,8,Oc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1O,1.9247131457274378,-11.9
9,9,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(-c2ccccc2)c1,1.7725600489018536,-11.8
10,10,Clc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7204651673656315,-11.8
11,11,Fc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.727441111421573,-11.8
12,12,Nc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7803736988341612,-11.8
13,13,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c(F)c1,1.8425225430505918,-11.8
14,14,c1ccc(-c2ccccc2-c2ccccc2Cc2cccc(-c3ccccc3-c3ccccc3-c3ccccc3)c2)cc1,1.8925197696631173,-11.8
15,15,Oc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2-c2ccccc2)c1,1.9150513023509337,-11.8
16,16,Cc1c(-c2ccccc2)cccc1-c1ccccc1-c1cccc(-c2ccccc2O)c1,1.9432930831487916,-11.8
