,i,smi,qed,logp,sas
0,0,Clc1ccc(-c2ccc(Cl)cc2)cc1,0.658951175302544,1.0529260848189068,4.660400000000002
1,1,Cc1ccc(-c2ccc(C)cc2)cc1,0.625641454815298,1.0040837771265991,3.9704400000000026
2,2,Cc1ccc(-c2ccccc2)cc1,0.6092016568043108,1.0697798309804867,3.662020000000002
3,3,c1ccc(Oc2ccccc2)cc1,0.6700363845267113,1.0553403606727105,3.478900000000001
4,4,c1ccc(CCc2ccccc2)cc1,0.6814602021498524,1.014182862295245,3.4718000000000018
5,5,c1ccc(Cc2ccccc2)cc1,0.6452001853099995,1.0284255677733025,3.277400000000002
6,6,c1ccc(Nc2ccccc2)cc1,0.7258030102508874,1.0843462778324717,3.430200000000001
7,7,c1ccc(COc2ccccc2)cc1,0.7109826240797368,1.0865509153624693,3.265600000000002
8,8,O=C(Nc1ccccc1)c1ccccc1,0.7874913866928777,1.0574495523703487,2.938900000000001
9,9,Clc1ccc(-c2ccccc2)cc1,0.6346172430604238,1.0954863087132818,4.007000000000002
10,10,COc1ccc(-c2ccccc2)cc1,0.6949649441287625,1.0967406232155916,3.3622000000000014
11,11,Fc1ccc(-c2ccccc2)cc1,0.6172445494970528,1.1048944058792731,3.492700000000002
12,12,O=C(O)c1ccccc1,0.6106035394285075,1.0549172379947862,1.3848
13,13,c1ccc(CCCCc2ccccc2)cc1,0.6470356351847119,1.1327382804544328,4.252000000000003
14,14,Cc1ccc(C(=O)Nc2ccccc2)cc1,0.8112788228538134,1.139078575682781,3.247320000000001
15,15,CCOc1ccc(C)cc1,0.6062161233707782,1.1366303556865027,2.39372
16,16,O=C(NCc1ccccc1)c1ccccc1,0.8303445311416687,1.1418574769849918,2.616600000000001
17,17,c1ccc(CCCc2ccccc2)cc1,0.6961792960252651,1.1442826693129504,3.861900000000003
18,18,CCc1ccc(OC)cc1,0.6055803781835287,1.1384353007414472,2.2576
19,19,Cc1ccccc1-c1ccccc1,0.6092016568043108,1.1518802358387852,3.662020000000002
20,20,O=C(c1ccccc1)c1ccccc1,0.6524732866647586,1.1539286157108997,2.917600000000001
21,21,Cc1cccc(-c2ccccc2)c1,0.6092016568043108,1.1592551346242104,3.662020000000002
22,22,O=C(Nc1ccccc1)c1ccc(Cl)cc1,0.840932652048911,1.1603143616359564,3.5923000000000016
23,23,Cc1ccc(OCc2ccccc2)cc1,0.7321511533436246,1.1614310209018193,3.5740200000000018
24,24,Cc1ccccc1NC(=O)c1ccccc1,0.8112788228538133,1.1669996459168939,3.247320000000001
25,25,CCCOc1ccccc1,0.6198813714379653,1.1670269263572095,2.4754000000000005
26,26,CCc1ccc(-c2ccccc2)cc1,0.6600721960270077,1.1697267395382909,3.916000000000002
27,27,CCOc1ccc(Cl)cc1,0.6400132914341575,1.1715177183238659,2.7387000000000006
28,28,c1ccc(CNc2ccccc2)cc1,0.7694584990161155,1.1717245417360953,3.298700000000001
29,29,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.615974434012742,1.176146804562114,5.156400000000003
30,30,O=C(Cc1ccccc1)Nc1ccccc1,0.8305851686304766,1.1768440563630627,2.867800000000001
31,31,COc1ccccc1-c1ccccc1,0.6949649441287625,1.1771563830654976,3.3622000000000014
32,32,COc1cccc(-c2ccccc2)c1,0.6949649441287625,1.1812325556733771,3.3622000000000014
33,33,Fc1ccccc1-c1ccccc1,0.6172445494970528,1.1818243653934424,3.492700000000002
34,34,Clc1ccc(OCc2ccccc2)cc1,0.7589532326114424,1.183632069852866,3.9190000000000023
35,35,CCOc1ccc(F)cc1,0.6116327041856369,1.1842858501919977,2.2244
36,36,Clc1cccc(-c2ccccc2)c1,0.6346172430604238,1.1856466325999193,4.007000000000002
37,37,Cc1ccc(Oc2ccccc2)cc1,0.6895968599236015,1.1863252386002046,3.787320000000002
38,38,Clc1ccccc1-c1ccccc1,0.6346172430604238,1.1882591832072062,4.007000000000002
39,39,c1ccc(CCCCCc2ccccc2)cc1,0.6268678339288983,1.1897427769900446,4.642100000000004
40,40,Cc1ccc(COc2ccccc2)cc1,0.7321511533436246,1.1898911607619596,3.5740200000000018
41,41,CCOc1ccc(-c2ccccc2)cc1,0.729388818178525,1.1908194824402791,3.7523000000000026
42,42,Cc1ccc(Cc2ccccc2)cc1,0.6655165943403577,1.1912659515457982,3.585820000000002
43,43,Fc1ccc(OCc2ccccc2)cc1,0.7407182581716487,1.191757244678044,3.404700000000002
44,44,COc1ccc(-c2ccc(C)cc2)cc1,0.7150036642375779,1.1931123674622341,3.670620000000002
45,45,Cc1ccc(-c2ccc(Cl)cc2)cc1,0.6464346155180369,1.1954632779998313,4.315420000000003
46,46,c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,0.6209338909796198,1.2023704673955766,5.145900000000004
47,47,Fc1cccc(-c2ccccc2)c1,0.6172445494970528,1.2037814504136843,3.492700000000002
48,48,Cc1ccc(-c2ccc(F)cc2)cc1,0.6350432033192832,1.2044009703075211,3.801120000000002
49,49,c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,0.6115631438309265,1.2059243135494242,4.944400000000004
50,50,O=C(OCc1ccccc1)c1ccccc1,0.7307975714616393,1.206194956526728,3.0436000000000014
51,51,Cc1ccc(Oc2ccc(C)cc2)cc1,0.7056281366207069,1.209945209563399,4.095740000000003
52,52,Clc1ccc(Oc2ccccc2)cc1,0.7148166793960395,1.2101507545476728,4.1323000000000025
53,53,Cc1ccccc1C(=O)Nc1ccccc1,0.8112788228538133,1.2106752312011757,3.247320000000001
54,54,O=C(O)Cc1ccccc1,0.6651802326447549,1.2107567293128767,1.3137
55,55,c1ccc(CCOc2ccccc2)cc1,0.7319876514558344,1.2115454264962224,3.3081000000000014
56,56,Cc1cccc(NC(=O)c2ccccc2)c1,0.8112788228538134,1.2115752312011754,3.247320000000001
57,57,Clc1ccc(COc2ccccc2)cc1,0.7589532326114424,1.2120922097130062,3.9190000000000023
58,58,O=C(Nc1ccccc1Cl)c1ccccc1,0.840932652048911,1.214413692739635,3.5923000000000016
59,59,Clc1ccc(Cc2ccccc2)cc1,0.6924273342516304,1.215091467493263,3.9308000000000023
60,60,c1ccc(CNCc2ccccc2)cc1,0.7941891118142109,1.2152685034192992,2.9764000000000017
61,61,Cc1cccc(C(=O)Nc2ccccc2)c1,0.8112788228538134,1.2162979736760917,3.247320000000001
62,62,O=C(Nc1ccccc1)c1ccccc1Cl,0.840932652048911,1.217550147589133,3.5923000000000016
63,63,Cc1ccc(C(=O)NCc2ccccc2)cc1,0.8545735314294522,1.2181504122958149,2.9250200000000017
64,64,c1ccc(OCCOc2ccccc2)cc1,0.711726265054836,1.2186314222530896,3.144400000000002
65,65,Fc1ccc(Oc2ccccc2)cc1,0.6989534910909216,1.2188704543600544,3.618000000000002
66,66,Cc1ccc(Nc2ccccc2)cc1,0.7474617027382865,1.2214471898197186,3.738620000000002
67,67,CCCc1ccc(OC)cc1,0.6432681116372203,1.2216013288530618,2.6477000000000013
68,68,Cc1ccc(CCc2ccccc2)cc1,0.7004760952540267,1.22268137055217,3.7802200000000026
69,69,Fc1ccc(Cc2ccccc2)cc1,0.673770167167591,1.223811167305648,3.416500000000002
70,70,Oc1ccc(-c2ccccc2)cc1,0.6969384886852025,1.2253559443408104,3.0592000000000015
71,71,Cc1ccccc1OCc1ccccc1,0.7321511533436245,1.2261271747479743,3.5740200000000018
72,72,c1ccc(Nc2ccc(-c3ccccc3)cc2)cc1,0.6767612270323273,1.2276336252903146,5.0972000000000035
73,73,Fc1ccc(-c2ccc(Cl)cc2)cc1,0.6578164505015718,1.2288221241536768,4.146100000000002
74,74,CCCCc1ccc(C)cc1,0.6163990339481858,1.2311417755031862,3.337620000000002
75,75,CCCCCOc1ccccc1,0.6068396092035188,1.2303261767924525,3.255600000000002
76,76,Cc1ccc(C(=O)c2ccccc2)cc1,0.6738254393961428,1.2332790937591938,3.226020000000002
77,77,CCOc1ccccc1C,0.6062161233707782,1.2285144216205701,2.39372
78,78,O=C(Nc1cccc(Cl)c1)c1ccccc1,0.840932652048911,1.2354026559503382,3.5923000000000016
79,79,COc1ccc(Nc2ccccc2)cc1,0.8171475138419018,1.2401621397829388,3.4388000000000014
80,80,CCCc1ccc(-c2ccccc2)cc1,0.6859925717111927,1.2419936083144076,4.306100000000003
81,81,Cc1ccc(C(=O)Nc2ccccc2C)cc1,0.8315241302116477,1.2432810049174794,3.555740000000002
82,82,Clc1ccc(CCc2ccccc2)cc1,0.7240788510439939,1.2448824195032184,4.125200000000002
83,83,Clc1ccc(Nc2ccccc2)cc1,0.7756288634739131,1.245272705767185,4.083600000000002
84,84,O=C(Nc1ccccc1)c1ccccc1F,0.819024741146282,1.2463501475891352,3.078000000000001
85,85,COc1ccc(O)cc1,0.6127725486570803,1.2464483149178651,1.4008
86,86,Cc1ccc(-c2ccccc2)cc1C,0.625641454815298,1.2485736626152146,3.9704400000000026
87,87,CCCOc1ccc(C)cc1,0.6434075191494085,1.2488157209126136,2.7838200000000013
88,88,Cc1ccc(-c2ccccc2C)cc1,0.625641454815298,1.2490375087690602,3.9704400000000026
89,89,Cc1ccc(NCc2ccccc2)cc1,0.7922340269928044,1.2497506013214021,3.607120000000002
90,90,CCc1ccc(OCc2ccccc2)cc1,0.748077286757031,1.2501962658556955,3.828000000000003
91,91,c1ccc(CCCOc2ccccc2)cc1,0.6865936153925558,1.2514821291944873,3.6982000000000026
92,92,CCCc1ccc(Cl)cc1,0.6134622638131896,1.2519342018403492,3.292500000000002
93,93,Cc1ccccc1Nc1ccccc1,0.7474617027382865,1.2519458764988904,3.738620000000002
94,94,c1ccc(COCc2ccccc2)cc1,0.7312006902877913,1.2530808111116087,3.403400000000002
95,95,Fc1ccc(Nc2ccccc2)cc1,0.7573856954519275,1.2539924055795684,3.569300000000001
96,96,Clc1ccccc1OCc1ccccc1,0.7589532326114423,1.2548705313913295,3.9190000000000023
97,97,O=C(c1ccccc1)c1ccc(Cl)cc1,0.7018029704350378,1.2559964461742208,3.5710000000000024
98,98,Cc1ccc(-c2cccc(C)c2)cc1,0.625641454815298,1.256043662615216,3.9704400000000026
99,99,O=C(Cc1ccccc1)c1ccccc1,0.6892083504650645,1.2562425593633577,3.112000000000002
100,100,Cc1ccc(C(N)=O)cc1,0.6150947811524279,1.258141161547309,1.09392
101,101,CCc1cccc(-c2ccccc2)c1,0.6600721960270076,1.2595139815645595,3.916000000000003
102,102,Cc1ccc(COc2ccc(C)cc2)cc1,0.7497920321231073,1.2597237261844505,3.8824400000000026
103,103,CCCCc1ccc(Cl)cc1,0.6461294967373726,1.2626529417562864,3.6826000000000025
104,104,CCc1ccc(-c2ccc(C)cc2)cc1,0.6741169489045492,1.2627037807001606,4.224420000000003
105,105,Cc1ccccc1Oc1ccccc1,0.6895968599236015,1.2635935312831332,3.787320000000002
106,106,OCc1ccc(-c2ccccc2)cc1,0.7604868520880415,1.2636171710579909,2.8459000000000003
107,107,O=C(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,0.7416968378270441,1.2649426278763372,4.605900000000004
108,108,COc1ccc(-c2ccccc2C)cc1,0.7150036642375779,1.2656662136160808,3.670620000000002
109,109,Nc1ccc(-c2ccccc2)cc1,0.6524355721249985,1.266264041506803,2.9358000000000013
110,110,CCCCOc1ccc(C)cc1,0.620931128188019,1.267071425661232,3.1739200000000016
111,111,O=C(Nc1ccccc1)c1ccc(O)cc1,0.8052241874500292,1.2675979736760912,2.6445000000000007
112,112,C(=Cc1ccccc1)c1ccccc1,0.6155243653321553,1.268055389767774,3.857000000000003
113,113,c1ccc(CCNc2ccccc2)cc1,0.7922677346061328,1.268926964957764,3.3412000000000015
114,114,COCCc1ccccc1,0.6160726875823938,1.2691017274182208,1.8755
115,115,COc1ccc(NCc2ccccc2)cc1,0.8409073680689287,1.2692096864776286,3.3073000000000015
116,116,COc1ccccc1-c1ccc(C)cc1,0.7150036642375779,1.269787859412146,3.670620000000002
117,117,CNCc1ccccc1,0.623387263034708,1.2705753445036656,1.406
118,118,Cc1ccc(CNc2ccccc2)cc1,0.7922340269928044,1.2711932586640557,3.607120000000002
119,119,Cc1ccc(CC(=O)Nc2ccccc2)cc1,0.8536451800989717,1.2715965661419677,3.1762200000000016
120,120,Clc1ccc(NCc2ccccc2)cc1,0.8210568447026481,1.2719516502724488,3.9521000000000024
121,121,c1ccc(COc2ccc(-c3ccccc3)cc2)cc1,0.6457725090776928,1.272031180006822,4.932600000000004
122,122,OCCc1ccccc1,0.6249752698115418,1.273051675864611,1.2214
123,123,Cc1ccccc1-c1ccc(Cl)cc1,0.6464346155180369,1.2734586626152158,4.315420000000002
124,124,CCOc1ccccc1Cl,0.6400132914341575,1.273682553488701,2.7387000000000015
125,125,CCc1ccc(Oc2ccccc2)cc1,0.722776740262647,1.2754446572654565,4.041300000000003
126,126,CC(C)Oc1ccccc1,0.6065077002202828,1.2717391468952943,2.4738000000000007
127,127,Cc1ccccc1Cc1ccccc1,0.6655165943403577,1.2760584468553642,3.585820000000002
128,128,CCOc1cccc(-c2ccccc2)c1,0.729388818178525,1.2767191327899319,3.7523000000000026
129,129,CCc1ccc(COc2ccccc2)cc1,0.748077286757031,1.2768398010439128,3.828000000000002
130,130,CCOc1ccccc1-c1ccccc1,0.729388818178525,1.277062139782938,3.7523000000000026
131,131,Cc1ccc(-c2ccccc2F)cc1,0.6350432033192831,1.2774844318459841,3.801120000000002
132,132,Cc1cccc(COc2ccccc2)c1,0.7321511533436246,1.27777018174098,3.5740200000000018
133,133,O=C(O)c1ccccc1-c1ccccc1,0.8047468514889748,1.2791839238128624,3.051800000000001
134,134,Cc1ccc(OCCc2ccccc2)cc1,0.7518142387445322,1.2795265440881014,3.616520000000002
135,135,Cc1cccc(Cc2ccccc2)c1,0.6655165943403577,1.2798205481686864,3.585820000000002
136,136,CCCOc1ccc(-c2ccccc2)cc1,0.7396304226194886,1.2798977388507886,4.142400000000003
137,137,Fc1ccc(NCc2ccccc2)cc1,0.8016836604137426,1.280076825097625,3.437800000000001
138,138,Fc1ccccc1OCc1ccccc1,0.7407182581716487,1.2802247271955256,3.404700000000002
139,139,CCCOc1ccc(Cl)cc1,0.6774982293069205,1.2803268871657174,3.128800000000002
140,140,Cc1ccccc1NCc1ccccc1,0.7922340269928044,1.2815401118109104,3.607120000000002
141,141,Cc1ccccc1C(=O)O,0.6374596390700277,1.2820591102652568,1.69322
142,142,Cc1ccccc1-c1ccc(F)cc1,0.6350432033192831,1.2823963549229074,3.801120000000002
143,143,Cc1ccc(-c2ccccc2Cl)cc1,0.6464346155180369,1.283597508769061,4.315420000000002
144,144,c1ccc(Cc2ccccc2Cc2ccccc2)cc1,0.626110832075121,1.2839189760017433,4.868200000000004
145,145,Cc1ccccc1C(=O)NCc1ccccc1,0.8545735314294521,1.2840807105689702,2.9250200000000017
146,146,c1ccc(CCNCc2ccccc2)cc1,0.7495736490893995,1.2848830907329472,3.0189000000000012
147,147,Cc1cccc(Oc2ccccc2)c1,0.6895968599236015,1.2852171710579938,3.787320000000002
148,148,CCOCc1ccccc1,0.6187343699407113,1.2861181730415616,2.2231000000000005
149,149,Cc1ccc(CCCc2ccccc2)cc1,0.710152314886814,1.2875013395054502,4.170320000000003
150,150,Clc1ccccc1Oc1ccccc1,0.7148166793960395,1.288408540663994,4.1323000000000025
151,151,Cc1ccc(C(=O)Nc2ccccc2Cl)cc1,0.8542775874850097,1.288719466455941,3.9007200000000024
152,152,COc1ccccc1Cc1ccccc1,0.7349962840650786,1.2890988530696497,3.2860000000000014
153,153,Clc1ccc(Cc2ccc(Cl)cc2)cc1,0.7163650268569977,1.2892128303147405,4.584200000000003
154,154,CCOc1cccc(C)c1,0.6062161233707782,1.284947388653535,2.39372
155,155,c1ccc(CCCCOc2ccccc2)cc1,0.6740593142315507,1.2907045908903285,4.088300000000003
156,156,CCNCc1ccccc1,0.665993958225315,1.2908163162776347,1.7961
157,157,Clc1ccccc1Cc1ccccc1,0.6924273342516303,1.29091435679908,3.9308000000000023
158,158,CCCOc1ccc(F)cc1,0.649845202760163,1.2918593933691902,2.6145000000000005
159,159,CCc1ccccc1-c1ccccc1,0.6600721960270076,1.292069328656492,3.916000000000003
160,160,NCCc1ccccc1,0.6245074471542003,1.2922765279356163,1.1878
161,161,Cc1ccccc1COc1ccccc1,0.7321511533436245,1.2922834684542686,3.5740200000000018
162,162,c1ccc(-c2ccccn2)cc1,0.6166619296375705,1.2924684844847594,2.7486000000000006
163,163,Cc1ccc(-c2ccccc2)c(C)c1,0.625641454815298,1.292808662615215,3.9704400000000026
164,164,c1ccc(OCc2ccc(-c3ccccc3)cc2)cc1,0.6457725090776928,1.2929019492375922,4.932600000000004
165,165,Clc1ccc(CNc2ccccc2)cc1,0.8210568447026481,1.293394307615106,3.9521000000000015
166,166,COCCOc1ccccc1,0.6113524119036472,1.2955681247587698,1.7118
167,167,Oc1ccc(OCc2ccccc2)cc1,0.8248951292816564,1.2957922097130066,2.9712000000000014
168,168,Clc1ccccc1Nc1ccccc1,0.7756288634739131,1.2964629496696247,4.0836000000000015
169,169,CCOc1ccc(Cc2ccccc2)cc1,0.7508958754050417,1.2964983935152699,3.6761000000000026
170,170,Clc1ccccc1COc1ccccc1,0.7589532326114423,1.2966166852374847,3.9190000000000023
171,171,COCc1ccc(-c2ccccc2)cc1,0.733055495737611,1.296950251671051,3.5000000000000018
172,172,CC(C)CCc1ccccc1,0.6167836826463108,1.29763457947341,3.2752000000000017
173,173,CCCNCc1ccccc1,0.6469476360396665,1.30027581706646,2.1862000000000004
174,174,Cc1ccccc1NC(=O)Nc1ccccc1,0.8060438459008867,1.3013573196741497,3.6390200000000013
175,175,Fc1ccccc1Cc1ccccc1,0.673770167167591,1.3016096663675611,3.416500000000002
176,176,Fc1ccccc1-c1ccc(Cl)cc1,0.6578164505015718,1.301905585692138,4.146100000000002
177,177,CCCCCOc1ccc(C)cc1,0.6262683092558241,1.3030118913809687,3.564020000000002
178,178,Cc1ccccc1C(=O)c1ccccc1,0.6738254393961428,1.3038590579810183,3.226020000000002
179,179,OCCCc1ccccc1,0.6689565380917978,1.3045192340495184,1.6115
180,180,Clc1cccc(Cc2ccccc2)c1,0.6924273342516304,1.3048719552981414,3.9308000000000023
181,181,Fc1ccccc1Oc1ccccc1,0.6989534910909216,1.305462949669625,3.618000000000002
182,182,Clc1ccc(-c2cccc(Cl)c2)cc1,0.658951175302544,1.305536739538292,4.660400000000002
183,183,CCCCOc1ccc(F)cc1,0.6277908190172418,1.3063171270186995,3.0046000000000017
184,184,Fc1cccc(OCc2ccccc2)c1,0.7407182581716487,1.3074040978248966,3.404700000000002
185,185,CCc1ccc(CCc2ccccc2)cc1,0.7142852488779085,1.3075370187198558,4.034200000000003
186,186,Fc1ccc(OCCc2ccccc2)cc1,0.7602213157325138,1.307917051453078,3.4472000000000023
187,187,Clc1ccc(-c2ccccc2Cl)cc1,0.658951175302544,1.3080186626152166,4.660400000000002
188,188,COc1ccc(Cc2ccc(C)cc2)cc1,0.7550589237689772,1.308131084043982,3.594420000000002
189,189,CCCCOc1ccc(-c2ccccc2)cc1,0.6803649262545458,1.3082115049174785,4.532500000000003
190,190,O=C(c1ccccc1)c1ccccc1Cl,0.7018029704350378,1.3103570901813768,3.5710000000000015
191,191,Cc1ccccc1NC(=O)c1ccccc1C,0.8315241302116476,1.311894466455941,3.555740000000002
192,192,CCCNC(=O)c1ccc(Cl)cc1,0.7927850804237718,1.3120474423165192,2.479800000000001
193,193,Cc1ccc(-c2ccccc2)cc1Cl,0.6464346155180369,1.3121828933844455,4.315420000000002
194,194,c1ccc(OCCCCOc2ccccc2)cc1,0.6849256216967636,1.3127416523078494,3.9246000000000025
195,195,CCOc1ccccc1F,0.6116327041856368,1.3135248611810084,2.2244
196,196,Fc1ccccc1COc1ccccc1,0.7407182581716487,1.3138614404822384,3.404700000000002
