Gen:0, 145.95240609416476 
Gen:1, 129.04025537011654 
Gen:2, 109.49870017061477 
Gen:3, 99.5327761105836 
Gen:4, 93.73555391260778 
Gen:5, 84.25352677130302 
Gen:6, 84.25352677130302 
Gen:7, 84.25352677130302 
Gen:8, 81.593071448846 
Gen:9, 84.25352677130302 
Gen:10, 82.69409508057782 
Gen:11, 82.69409508057782 
Gen:12, 82.69409508057782 
Gen:13, 82.69409508057782 
Gen:14, 82.69409508057782 
Gen:15, 82.69409508057782 
Gen:16, 82.69409508057782 
Gen:17, 82.69409508057782 
Gen:18, 79.09568423834203 
Gen:19, 78.97820589182503 
Gen:20, 78.97820589182503 
Gen:21, 78.97820589182503 
Gen:22, 75.52642617852601 
Gen:23, 75.52642617852601 
Gen:24, 75.52642617852601 
Gen:25, 75.52642617852601 
Gen:26, 75.52642617852601 
Gen:27, 75.52642617852601 
Gen:28, 75.52642617852601 
Gen:29, 75.52642617852601 
Gen:30, 75.4409867654 
Gen:31, 72.07171644565904 
Gen:32, 72.07171644565904 
Gen:33, 72.07171644565904 
Gen:34, 70.68701752718769 
Gen:35, 70.68701752718769 
Gen:36, 70.68701752718769 
Gen:37, 70.68701752718769 
Gen:38, 70.68701752718769 
Gen:39, 70.68701752718769 
Gen:40, 70.68701752718769 
Gen:41, 70.68701752718769 
Gen:42, 67.26041781810353 
Gen:43, 67.26041781810353 
Gen:44, 67.26041781810353 
Gen:45, 67.26041781810353 
Gen:46, 67.26041781810353 
Gen:47, 67.26041781810353 
Gen:48, 67.26041781810353 
Gen:49, 67.26041781810353 
Gen:50, 67.26041781810353 
Gen:51, 67.26041781810353 
Gen:52, 67.26041781810353 
Gen:53, 67.26041781810353 
Gen:54, 67.26041781810353 
Gen:55, 67.26041781810353 
Gen:56, 67.26041781810353 
Gen:57, 60.20228582372708 
Gen:58, 60.20228582372708 
Gen:59, 60.20228582372708 
Gen:60, 60.20228582372708 
Gen:61, 60.20228582372708 
Gen:62, 60.20228582372708 
Gen:63, 60.20228582372708 
Gen:64, 60.20228582372708 
Gen:65, 60.20228582372708 
Gen:66, 51.790868601285815 
Gen:67, 51.790868601285815 
Gen:68, 51.790868601285815 
Gen:69, 51.790868601285815 
Gen:70, 51.790868601285815 
Gen:71, 51.790868601285815 
Gen:72, 51.790868601285815 
Gen:73, 51.790868601285815 
Gen:74, 51.790868601285815 
Gen:75, 51.790868601285815 
Gen:76, 51.790868601285815 
Gen:77, 51.790868601285815 
Gen:78, 51.790868601285815 
Gen:79, 51.790868601285815 
Gen:80, 51.790868601285815 
Gen:81, 51.790868601285815 
Gen:82, 51.790868601285815 
Gen:83, 51.790868601285815 
Gen:84, 51.790868601285815 
Gen:85, 51.790868601285815 
Gen:86, 51.790868601285815 
Gen:87, 51.790868601285815 
Gen:88, 51.790868601285815 
Gen:89, 51.790868601285815 
Gen:90, 51.790868601285815 
Gen:91, 51.790868601285815 
Gen:92, 51.790868601285815 
Gen:93, 51.790868601285815 
Gen:94, 51.790868601285815 
Gen:95, 51.790868601285815 
Gen:96, 51.790868601285815 
Gen:97, 51.790868601285815 
Gen:98, 51.790868601285815 
Gen:99, 51.790868601285815 
