CC1=CCCCC1,2.3704458942163864,-4.4,4.603742599487305
O=C1C=CCN1,3.382115163670777,-3.8,4.721748352050781
C=COC,3.1285999695449034,-2.4,4.913270711898804
O=CCF,3.56492304646798,-2.5,4.934594392776489
CCCBr,2.5643692003141343,-2.7,4.974553108215332
CC1CC(=O)OCCO1,3.1060504627603,-4.5,4.9961535930633545
Oc1ccnnc1Cl,3.1133286100351993,-4.6,5.380262851715088
NC1(I)NCCON1,5.357082729905607,-4.5,5.340918302536011
C=C(F)CBr,3.6114004102603907,-3.0,5.3807432651519775
Cc1ccnnc1C=O,2.985325853379404,-4.6,6.33077073097229
CC1CN(C=O)C1(C)O,4.58823469436248,-4.6,5.6658689975738525
CC1OCCCC1CN,3.4084051291450894,-4.6,6.665961027145386
OCc1cncs1,2.980098971139464,-4.1,6.256319522857666
O=C1CCCCC(CO)O1,2.804416393638828,-5.2,7.144131898880005
CCC1C=COC1=O,4.039816296339173,-4.5,6.283056974411011
O=CC1C=CC=CC1,4.143273608592137,-4.5,6.292117357254028
CCC1CCCC1=O,2.9269442683671443,-4.6,6.295825958251953
CC(Cl)C1CCCO1,3.557158738947738,-4.2,6.372931003570557
CN1CC1(N)C=O,4.6403742831042445,-3.6,6.434867858886719
O=Cc1[nH]ncc1I,3.6342964422030324,-4.2,6.619550704956055
CC(C)CCI,2.8010751636707774,-3.7,6.68774938583374
CC(I)C=CC=O,4.527972811289592,-3.7,6.944774866104126
CCC(=O)C(C)O,3.0866768836877814,-4.1,7.201113939285278
COC(C)N1NC1C,4.566449087538252,-4.2,7.748646974563599
CC(C)C1CC(CBr)C1,2.8617464018743863,-4.7,7.99402379989624
OCCc1ccccc1,1.273051675864611,-4.8,8.009944438934326
O=CC=CC1CCCCC1,2.7268009316622503,-5.1,8.53797173500061
CC(=O)Cc1cn[nH]c1F,3.0509155205216683,-5.1,8.57782793045044
CCC(CO)C(=O)O,2.7881044781573543,-4.5,8.674978256225586
CCC(O)C(C)OC,3.348446221465222,-3.9,8.695772886276245
CC1CCN(C(C)N)C(N)N1,4.477263242061676,-5.1,9.08081841468811
CC(C=O)CCCF,3.5044223902452663,-3.9,10.236010789871216
CCC=COCC=O,3.5704467918533815,-3.9,10.3511803150177
ClCC=CCCCCl,3.0128495890561773,-4.1,10.408912420272827
CCC(C(C)O)C(C)OC,3.824422585437307,-4.2,10.622597694396973
CC(=O)C(C)Cc1nccs1,3.0603910995242813,-4.9,11.140178918838501
CCN(C)CCOC=O,2.7730472379947866,-3.7,11.278742551803589
O=COCC1CCCCCOC1,3.031297379579944,-5.2,11.45690655708313
CC1OCC(=O)C1C(O)CC=O,4.530055876323478,-4.9,11.551725149154663
NCNCN1CC1C=O,4.854713436837398,-4.3,11.99457335472107
CC(O)OC(C=O)C(Cl)Cl,4.4458951039796615,-4.6,12.009131669998169
C=CC=C1C(=O)C(C=O)=C1CO,3.6994891575616844,-5.4,12.048245668411255
CCCCc1occc1NC,2.6892489715329617,-4.8,12.058505535125732
CC(C)OCCNC(=O)Cl,2.643311378509834,-4.4,12.66887092590332
CCCC(C)C(O)CCO,3.1555473169974135,-4.7,12.664147853851318
CCC(C=O)C1(C=O)C=CCC1C,5.071624353386005,-5.4,13.441062450408936
C=CCOC(O)(F)OCC,3.9643398932161737,-4.4,13.668897151947021
CC=CCC(CC)CCO,3.336526283748717,-4.8,13.881103992462158
CCC=C1COCCNC1C(O)C=O,4.532660311161966,-5.8,14.16404414176941
COCOC(C)C(Br)C(C)C,3.9289759197552234,-4.7,14.252386569976807
C=CC(C)C(CC)C(=O)C(C)=O,3.7430032987119857,-5.0,14.415874242782593
CCCCC(C)CCOC,2.3884339760564117,-4.5,14.475970029830933
C=CCC(CNCO)OC,3.768203206825641,-4.3,15.69922947883606
COCCCCCCCO,1.7262836523897978,-4.2,16.837259769439697
CCCOCC(CC)N1CCC1,2.771750926033489,-4.7,17.266855239868164
CCC=COCCC1C=COC1=O,4.197468392653756,-5.4,17.468717098236084
CCOCNc1ccncc1CCl,2.7380347604038366,-4.8,17.661551475524902
CC=C(C)CC=COc1c[nH]ocno1,4.6874501134371895,-6.6,17.895354747772217
C=COCCNCCOC,2.5979435424996904,-4.0,17.956124782562256
C=CC(CCCCC)OC=O,3.404477253370434,-4.8,18.373765230178833
COC(C)(C)CC(C)C(O)c1cccs1,3.498678317646526,-5.3,20.451287269592285
CC(O)CCCCCOCI,3.2023972533704335,-4.7,20.567338943481445
CC(CO)C(C)(O)COc1ccn[nH]1,4.237597464696691,-5.4,21.26347851753235
CCCCNC1(NCCC)CO1,3.6577747022572664,-4.8,21.303215742111206
CCCC(C)Cc1ccc(CNC)cc1,2.2781438820309674,-6.2,21.36102032661438
CCC(C)C(O)C(C)CCCOC,3.261990688227634,-5.0,22.243048429489136
CCC(C=COCOC(C)O)CC,4.121309414334779,-5.2,22.33755898475647
CCCCCC(N)OCC=CI,3.6555425344250985,-4.9,22.75739026069641
CCOCCNCOCC(C)O,3.1804096672922313,-4.8,23.215362787246704
CCNC(C)(CCOC)OC1=COCO1,4.252097728184815,-5.2,24.039835453033447
CCOC(CCc1ccnnc1C)C(C)O,3.607085597267865,-5.9,25.673829555511475
CCOC(=O)CCCCCOC=O,2.1800243653934412,-4.8,26.083791494369507
C=C1C(OC(C)CC)=CC=C(c2cccs2)CCC1C,3.872456488739541,-7.1,28.33004903793335
C=CC=C1CC(OCC(C)C)C=C1CCCC,3.8670757084063947,-6.6,28.884398460388184
CC=COCOC(N)(OCO)OCC=O,4.887443694413707,-4.9,32.965872287750244
CCc1cncnc1CCCCOCCC=O,2.758783693300524,-5.5,37.19199323654175
CC=C(CCCC)CCOCc1ccccc1C,2.358027190697797,-6.5,37.50776743888855
CCOCc1ccccc1CCC(O)COC(C)C,2.6755984585657906,-6.5,45.74882364273071
C=CC=CC(C)(O)C(CC)CCCCOCc1ccoc1C,3.948837023872999,-6.8,72.51442861557007
O=C(NCCN1CC=CC=CCC1)Nc1cccc(NC(=O)N2CCN(c3ccccc3)CC2)c1,2.521028775261321,-6.6,170.1952245235443
Clc1ccccc1,1.0,-4.1,3.822413682937622
Clc1ccccc1,1.0,-4.1,3.8331010341644287
Clc1ccccc1,1.0,-4.1,3.8544485569000244
