,i,smi,qed,logp,sas
0,0,COc1ccccccc(Nc2ccc(Cl)cc2)cc1,0.8349510660178321,5.216600000000003,1.7762812005283024
1,1,COc1ccc(Nc2ccccccc(Cl)cc2)cc1,0.8349510660178321,5.216600000000003,1.781022314586659
2,2,COc1ccccc(Nc2ccc(Cl)cc2)cccc1,0.834951066017832,5.216600000000004,1.7823997681675596
3,3,COc1cccc(Nc2ccccc2)ccc(Cl)cc1,0.8349510660178321,5.216600000000003,1.7952098477431555
4,4,COc1cccccc(Nc2ccc(Cl)cc2)ccc1,0.8349510660178321,5.216600000000003,1.7978716514566866
5,5,COc1ccccccccc1Nc1ccc(Cl)cc1,0.8349510660178321,5.216600000000003,1.8051862403161003
6,6,COc1ccccccc(Nc2ccccc2Cl)cc1,0.8349510660178321,5.216600000000003,1.8124674074248546
7,7,COc1ccccc1Nc1ccccccc(Cl)cc1,0.8349510660178321,5.216600000000003,1.8160459220137142
8,8,COc1cccccccc(Nc2ccc(Cl)cc2)c1,0.8349510660178321,5.216600000000003,1.8166809352763131
9,9,COc1ccc(Nc2cccccccc(Cl)c2)cc1,0.8349510660178321,5.216600000000003,1.817000829175516
10,10,COc1ccccc(Nc2ccccc2Cl)cccc1,0.8349510660178321,5.216600000000003,1.8185859750641118
11,11,COc1ccc(Cl)cccccc1Nc1ccccc1,0.8349510660178321,5.216600000000003,1.8201782827564195
12,12,COc1cccccc(Nc2ccccc2)c(Cl)cc1,0.8349510660178322,5.216600000000002,1.8220809352763112
13,13,COc1ccccc(Cl)cc(Nc2ccccc2)cc1,0.8349510660178321,5.216600000000003,1.823119396814775
14,14,COc1cccccc(Cl)c(Nc2ccccc2)cc1,0.8349510660178321,5.216600000000003,1.825618866310796
15,15,COc1ccccc1Nc1ccccc(Cl)cccc1,0.8349510660178321,5.216600000000003,1.8269056037113263
16,16,COc1ccccc(Cl)ccc(Nc2ccccc2)c1,0.8349510660178321,5.216600000000003,1.827540616973927
17,17,COc1cccccc(Cl)ccc1Nc1ccccc1,0.8349510660178321,5.216600000000003,1.8291973808996556
18,18,COc1ccc(NCc2ccccccc(Cl)cc2)cc1,0.8492614960021353,5.085100000000004,1.8196339549076423
19,19,COc1ccc(Nc2ccccc2)cccccc1Cl,0.8349510660178321,5.216600000000003,1.8325443305017775
20,20,COc1ccccccc(NCc2ccc(Cl)cc2)cc1,0.8492614960021353,5.085100000000004,1.8228594277954127
21,21,COc1cccccc(Nc2ccccc2Cl)ccc1,0.8349510660178321,5.216600000000003,1.834057858353237
22,22,COc1ccccc(Cl)c(Nc2ccccc2)ccc1,0.834951066017832,5.216600000000004,1.834057858353237
23,23,COc1ccccc(Nc2ccccc2)c(Cl)ccc1,0.8349510660178321,5.216600000000003,1.834057858353237
24,24,COc1cccccc(CNc2ccc(Cl)cc2)ccc1,0.8492614960021353,5.085100000000004,1.8279212184637608
25,25,COc1cccccc(Nc2ccccc2)ccc1Cl,0.8349510660178322,5.216600000000002,1.8380254976105306
26,26,COc1ccccccc(Nc2cccc(Cl)c2)cc1,0.8349510660178321,5.216600000000003,1.8385912801039002
27,27,COc1ccccc(Cl)cccc1Nc1ccccc1,0.8349510660178321,5.216600000000003,1.8423774870004515
28,28,COc1ccccc1Nc1cccccc(Cl)ccc1,0.8349510660178321,5.216600000000003,1.8423774870004515
29,29,COc1cccc(Nc2ccccccc(Cl)cc2)c1,0.8349510660178321,5.216600000000003,1.8430125002630504
30,30,CCOc1ccccccc(Nc2ccc(Cl)cc2)cc1,0.7923523871043939,5.606700000000004,1.8487040684007088
31,31,COc1ccccc(Nc2cccc(Cl)c2)cccc1,0.8349510660178321,5.216600000000003,1.8447098477431574
32,32,COc1ccc(Cl)cc1Nc1ccccccccc1,0.8349510660178321,5.216600000000003,1.8463594498651705
33,33,COc1cccc(Nc2ccccc2)ccccc1Cl,0.8349510660178321,5.216600000000003,1.847340616973927
34,34,COc1ccccccc(Nc2ccccc2)cc1Cl,0.8349510660178321,5.216600000000003,1.8473931368678258
35,35,CCOc1ccc(Nc2ccccccc(Cl)cc2)cc1,0.7923523871043939,5.606700000000004,1.8532120129152094
36,36,COc1ccc(Nc2ccc(Cl)cccccc2C)cc1,0.804843800596785,5.525020000000004,1.8800120759669134
37,37,COc1ccc(Nc2ccccccccc2)cc1Cl,0.8349510660178321,5.216600000000003,1.8480687336848014
38,38,COc1ccccc1Nc1cccccccc(Cl)c1,0.8349510660178321,5.216600000000003,1.8520244366025729
39,39,COc1cccccccc(Nc2ccccc2Cl)c1,0.8349510660178321,5.216600000000003,1.8528671421728653
40,40,COc1ccc(Nc2ccc(Cl)cc2)ccccc(C)c1,0.804843800596785,5.525020000000004,1.8857305375053741
41,41,COc1ccccc1Nc1ccccccccc1Cl,0.8349510660178321,5.216600000000003,1.858486770820079
42,42,COc1ccccccccc1Nc1ccccc1Cl,0.8349510660178321,5.216600000000003,1.858486770820079
43,43,COc1ccccc(CNc2ccccc2Cl)cccc1,0.8492614960021353,5.085100000000004,1.8485905753363951
44,44,COc1cccc(Cl)cc(Nc2ccccc2)ccc1,0.834951066017832,5.216600000000004,1.8601817310322826
45,45,COc1cccccc(Nc2cccc(Cl)c2)ccc1,0.8349510660178321,5.216600000000003,1.8601817310322826
46,46,COc1cccc(Nc2ccccc2Cl)ccc(C)cc1,0.804843800596785,5.525020000000003,1.895152845197682
47,47,COc1cccc(Nc2ccccc2)cccc(Cl)c1,0.8349510660178321,5.216600000000003,1.8674032164434227
