,i,smi,qed,logp
0,0,O=C(c1cccc(-c2cc(-c3ccccc3)ccc2-c2ccccc2)c1)N1CCCC1,1.859799690224472,-11.8
1,1,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3F)c2)c1O)N1CCCC1,2.1259992184750427,-12.6
2,2,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1)N1CCCC1,1.8523137370472131,-11.7
3,3,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1O)N1CCCC1,2.0236535590898814,-12.2
4,4,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3O)c2)c1O)N1CCCC1,2.178672295398121,-12.7
5,5,O=C(c1cccc(-c2ccccc2-c2ccc(F)c(-c3ccccc3)c2)c1)N1CCCC1,1.9593543774204871,-11.9
6,6,Cc1cccc(-c2ccc(-c3ccccc3-c3cccc(C(=O)N4CCCC4)c3)cc2)c1C,2.001702583859659,-12.0
7,7,Cc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(C(=O)N3CCCC3)c2)c1,2.13040066468902,-12.4
8,8,Cc1cccc(-c2ccc(-c3ccccc3-c3cccc(C(=O)N4CCCC4)c3)cc2F)c1C,2.144007780021134,-12.4
9,9,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3F)c2)c1)N1CCCC1,1.958931627829653,-11.8
10,10,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1O)N1CCC1,1.9930529343716277,-11.9
11,11,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3O)c2)c1O)N1CCC1,2.1532154213257026,-12.4
12,12,O=C(c1cccc(-c2ccccc2-c2cccc(-c3ccccc3O)c2)c1)N1CCCC1,2.012725408517051,-11.9
13,13,O=C(c1cccc(-c2cccc(F)c2-c2cccc(-c3ccccc3)c2)c1)N1CCCC1,2.0127946392862803,-11.9
14,14,Cc1ccc(-c2ccccc2-c2cccc(C(=O)N3CCCC3)c2)cc1-c1ccccc1F,2.047195853090429,-12.0
15,15,O=C(c1cccc(-c2ccccc2-c2ccc(Cl)c(-c3ccccc3)c2)c1)N1CCCC1,1.9519128062257245,-11.7
