0,CCNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,[0.82987875 5.2175     1.68300004] 
1,CCNc1ccc(Oc2ccc(Br)cc2)cc1,[0.88354968 4.6732     1.6060377 ] 
2,CCNc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,[0.82987875 5.2175     1.69659099] 
3,CCNc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,[0.82987875 5.2175     1.70249597] 
4,CCCNc1ccc(-c2ccc(Br)cc2)cc1,[0.84076738 4.938      1.55390269] 
5,CCNc1cc(Cl)ccc1Oc1ccc(Cl)cc1,[0.82987875 5.2175     1.71291316] 
6,CCCNc1ccc(Oc2ccc(Br)cc2)cc1,[0.83304607 5.0633     1.61376838] 
7,CC(C)Nc1ccccc1Oc1ccc(Br)cc1,[0.85200603 5.0617     1.74797108] 
8,CC(C)Nc1cccc(Oc2ccc(Br)cc2)c1,[0.85200603 5.0617     1.75027334] 
9,CCNc1ccc(Oc2ccc(Br)cc2)cc1C,[0.85970158 4.98162    1.74671135] 
10,CCNc1ccc(Oc2ccc(Cl)cc2)cc1Cl,[0.82987875 5.2175     1.72965072] 
11,CCNc1ccc(Oc2ccc(Br)cc2C)cc1,[0.85970158 4.98162    1.7575385 ] 
12,CC(C)CNc1ccc(-c2ccc(Br)cc2)cc1,[0.81994757 5.184      1.64522991] 
13,CCNc1ccc(Oc2ccc(C)cc2Br)cc1,[0.85970158 4.98162    1.76289235] 
14,CC(C)Nc1ccc(-c2ccc(Br)cc2)cc1,[0.84418399 4.9364     1.62118004] 
15,CCNc1ccc(Oc2ccc(Br)cc2)c(C)c1,[0.85970158 4.98162    1.76616113] 
16,CCNc1ccccc1Oc1ccc(Br)cc1,[0.88354968 4.6732     1.671903  ] 
17,CCNc1ccc(Oc2cc(Cl)ccc2Cl)cc1,[0.82987875 5.2175     1.75081633] 
18,CCc1ccc(Nc2ccc(Cl)c(Cl)c2)cc1,[0.79439652 5.2994     1.55841947] 
19,CCNc1ccccc1Oc1ccc(Cl)cc1Cl,[0.82987875 5.2175     1.75414755] 
20,CCNc1cccc(Oc2ccc(Cl)cc2Cl)c1,[0.82987875 5.2175     1.7545738 ] 
21,CCNc1cc(C)ccc1Oc1ccc(Br)cc1,[0.85970158 4.98162    1.77424077] 
22,CCNc1cccc(Oc2ccc(Br)cc2)c1,[0.88354968 4.6732     1.68053283] 
23,CCNc1ccccc1Oc1ccc(Cl)c(Cl)c1,[0.82987875 5.2175     1.76577832] 
24,CCNc1ccc(Oc2ccccc2Cl)c(Cl)c1,[0.82987875 5.2175     1.76736927] 
25,CCCNc1ccc(-c2cccc(Br)c2)cc1,[0.84076738 4.938      1.62166407] 
26,CCCNc1cccc(-c2ccc(Br)cc2)c1,[0.84076738 4.938      1.62209076] 
27,CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,[0.86050836 4.8274     1.670481  ] 
28,CCNc1ccc(Oc2ccccc2Br)cc1,[0.88354968 4.6732     1.69945685] 
29,CCCNc1ccccc1Oc1ccc(Br)cc1,[0.83304607 5.0633     1.67786543] 
30,CNc1ccc(COc2ccc(Cl)cc2Cl)cc1,[0.88343772 4.6141     1.65308149] 
31,Cc1ccc(NCc2ccc(Cl)c(Cl)c2)cc1C,[0.81207456 5.22234    1.65995543] 
32,CCCNc1cccc(Oc2ccc(Br)cc2)c1,[0.83304607 5.0633     1.68396572] 
33,CCNc1cc(Cl)ccc1Oc1ccccc1Cl,[0.82987875 5.2175     1.78369144] 
34,CCCNc1ccccc1-c1ccc(Br)cc1,[0.84076738 4.938      1.63732435] 
35,CCNc1ccc(COc2ccc(Cl)cc2Cl)cc1,[0.83757598 5.0042     1.66926176] 
36,CNc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,[0.81018175 5.4808     1.84574312] 
37,CCNc1ccc(Oc2cccc(Cl)c2)c(Cl)c1,[0.82987875 5.2175     1.78597742] 
38,CCNc1ccc(Oc2ccc(Br)cc2)cc1Cl,[0.81998328 5.3266     1.80247334] 
39,Cc1cc(Oc2ccc(Br)cc2)ccc1NC(C)C,[0.81748735 5.37012    1.81824488] 
40,CCNc1ccc(Oc2ccc(Cl)cc2Cl)cc1C,[0.80101117 5.52592    1.81788958] 
41,CNc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,[0.86050836 4.8274     1.68878966] 
42,CCNc1ccc(Oc2cccc(Cl)c2Cl)cc1,[0.82987875 5.2175     1.79175479] 
43,CCNc1ccc(Oc2ccccc2Cl)cc1Cl,[0.82987875 5.2175     1.79256384] 
44,CNc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,[0.86050836 4.8274     1.69119543] 
45,CCCNc1ccc(Oc2cccc(Br)c2)cc1,[0.83304607 5.0633     1.69360478] 
46,CCNc1ccc(C)cc1Oc1ccc(Br)cc1,[0.85970158 4.98162    1.81173126] 
47,Cc1ccc(NCCc2ccc(Cl)c(Cl)c2)cc1,[0.83452647 4.95642    1.61710864] 
48,CCCNc1ccc(-c2ccc(Br)cc2)cc1C,[0.81352423 5.24642    1.70014755] 
49,CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1C,[0.84155205 5.13582    1.81409635] 
50,Clc1ccccc1NCc1ccccc1Br,[0.86432793 4.7146     1.62702908] 
51,CCCNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,[0.77417383 5.6076     1.6890592 ] 
52,CCNc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,[0.83757598 5.0042     1.68575407] 
53,CCCNc1ccc(Oc2ccccc2Br)cc1,[0.83304607 5.0633     1.70179797] 
54,CNc1ccc(Oc2ccc(Br)cc2)cc1Cl,[0.86676654 4.9365     1.83510024] 
55,CCNc1cc(Br)ccc1Oc1ccccc1,[0.88354968 4.6732     1.73018118] 
56,CC(C)CNc1ccc(-c2cccc(Br)c2)cc1,[0.81994757 5.184      1.71033398] 
57,CNc1cc(Cl)ccc1Oc1ccc(Cl)cc1,[0.86050836 4.8274     1.70554062] 
58,CCNc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1C,[0.80101117 5.52592    1.83664981] 
59,CCNc1ccc(Oc2cccc(Br)c2)cc1C,[0.85970158 4.98162    1.82811316] 
60,CCNc1ccccc1Oc1ccc(Br)cc1C,[0.85970158 4.98162    1.82868601] 
61,CNc1ccc(COc2ccc(Cl)cc2Cl)cc1C,[0.86405543 4.92252    1.81158305] 
62,CC(C)Nc1ccccc1Oc1ccc(Cl)cc1,[0.84053189 4.9526     1.67514846] 
63,CCNc1ccc(Oc2ccccc2)c(Br)c1,[0.88354968 4.6732     1.73587788] 
64,CCCNc1ccc(Oc2ccc(Cl)cc2)cc1,[0.82183822 4.9542     1.5423462 ] 
65,CCCNc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,[0.77417383 5.6076     1.7018951 ] 
66,Cc1ccccc1NCCc1ccc(Cl)c(Cl)c1,[0.83452647 4.95642    1.63857561] 
67,CC(C)Nc1ccc(-c2cccc(Br)c2)cc1,[0.84418399 4.9364     1.69035312] 
68,CCNc1ccc(-c2ccc(Br)cc2)cc1Cl,[0.82118285 5.2013     1.74103581] 
69,CC(C)Nc1ccccc1Oc1ccccc1Br,[0.85200603 5.0617     1.8455919 ] 
70,CC(C)Nc1cccc(-c2ccc(Br)cc2)c1,[0.84418399 4.9364     1.69181562] 
71,CCNc1ccc(Oc2ccc(Cl)cc2Cl)c(C)c1,[0.80101117 5.52592    1.84417376] 
72,CCNc1ccc(Oc2c(Cl)cccc2Cl)cc1,[0.82987875 5.2175     1.81668058] 
73,CNc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1C,[0.84155205 5.13582    1.8339822 ] 
74,CCCNc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,[0.77417383 5.6076     1.70747202] 
75,CCNc1ccc(Oc2ccccc2Br)cc1C,[0.85970158 4.98162    1.83646701] 
76,CCCNc1ccc(-c2ccccc2)cc1Br,[0.84076738 4.938      1.67251619] 
77,CCNc1ccc(Oc2cccc(Cl)c2)cc1Cl,[0.82987875 5.2175     1.81903715] 
78,CCCNc1ccc(-c2ccc(Cl)cc2)cc1Cl,[0.78122897 5.4823     1.66969687] 
79,CCCNc1ccc(-c2cc(Br)ccc2C)cc1,[0.81352423 5.24642    1.72776384] 
80,CCCNc1ccc(-c2ccccc2Br)cc1,[0.84076738 4.938      1.67503393] 
81,CCNc1ccccc1Oc1cc(Cl)ccc1Cl,[0.82987875 5.2175     1.82196384] 
82,Cc1ccc(NC(C)C)cc1Oc1ccc(Br)cc1,[0.81748735 5.37012    1.8525546 ] 
83,CC(C)CNc1ccccc1-c1ccc(Br)cc1,[0.81994757 5.184      1.7282661 ] 
84,CCCNc1ccc(-c2ccc(Cl)cc2Cl)cc1,[0.78122897 5.4823     1.67414393] 
85,CNc1ccc(Oc2ccc(Cl)cc2Cl)c(C)c1,[0.84155205 5.13582    1.84242558] 
86,CNc1ccc(Oc2ccc(Br)cc2)cc1C,[0.89287786 4.59152    1.74155504] 
87,CCCNc1ccc(-c2ccc(Br)cc2C)cc1,[0.81352423 5.24642    1.73222176] 
88,CCNc1ccc(Oc2ccc(Cl)cc2)cc1C,[0.8475472  4.87252    1.67388873] 
89,CC(=O)Nc1ccccc1Oc1ccc(Br)cc1,[0.92265191 4.1998     1.58628601] 
90,CNc1ccc(Cl)cc1Oc1ccc(Br)cc1,[0.86676654 4.9365     1.85680697] 
91,CCNc1ccc(Oc2ccc(Cl)c(Cl)c2)c(C)c1,[0.80101117 5.52592    1.85536563] 
92,CCc1cc(COc2ccc(Cl)cc2Cl)ccc1O,[0.87458349 4.8404     1.8312472 ] 
93,CCNc1ccc(Oc2ccc(Br)cc2)cc1F,[0.87456488 4.8123     1.80868782] 
94,COc1ccc(NCCc2ccc(Cl)c(Cl)c2)cc1,[0.86633107 4.6566     1.62269766] 
95,CCNc1ccc(Oc2ccccc2)cc1Br,[0.88354968 4.6732     1.75298777] 
96,CNc1ccc(OCc2ccc(Cl)cc2Cl)cc1,[0.88343772 4.6141     1.70234665] 
97,CCNc1ccc(Oc2cccc(Br)c2)c(C)c1,[0.85970158 4.98162    1.84756294] 
98,CCNc1ccc(Cl)cc1Oc1ccc(Br)cc1,[0.81998328 5.3266     1.84346339] 
99,CCNc1ccc(Oc2ccc(C)cc2Cl)c(Cl)c1,[0.80101117 5.52592    1.85746868] 
100,CCNc1ccc(Oc2ccc(C)cc2)c(Cl)c1,[0.8475472  4.87252    1.67743715] 
101,CCNc1ccc(OCc2ccc(Cl)cc2Cl)cc1,[0.83757598 5.0042     1.71578997] 
102,CCNc1ccc(OCc2ccc(Cl)cc2)cc1Cl,[0.83757598 5.0042     1.71651305] 
103,CCCNc1ccc(-c2ccc(Br)c(C)c2)cc1,[0.81352423 5.24642    1.73882991] 
104,CCNc1ccccc1Oc1cccc(Br)c1,[0.88354968 4.6732     1.75662734] 
105,CNc1ccc(Oc2ccc(Br)cc2C)cc1,[0.89287786 4.59152    1.74967812] 
106,CCCNc1ccc(-c2ccc(Br)cc2)c(C)c1,[0.81352423 5.24642    1.74084439] 
107,CCCNc1ccc(Oc2ccccc2)c(Br)c1,[0.83304607 5.0633     1.73611779] 
108,CCCNc1cccc(-c2cccc(Br)c2)c1,[0.84076738 4.938      1.68985214] 
109,CCNc1ccc(-c2ccc(Br)cc2)cc1C,[0.85114166 4.85632    1.69601562] 
110,CNc1ccc(Oc2ccc(Cl)c(Cl)c2)c(C)c1,[0.84155205 5.13582    1.85428896] 
111,CCCNc1ccc(Oc2ccc(Cl)cc2)cc1C,[0.80323961 5.26262    1.68241048] 
112,CCCNc1ccc(-c2ccc(Cl)cc2)c(Cl)c1,[0.78122897 5.4823     1.68773488] 
113,CCNc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,[0.81517513 5.0922     1.63480985] 
114,CCNc1cc(Br)ccc1Oc1cccc(C)c1,[0.85970158 4.98162    1.85696475] 
115,Cc1ccc(NCCc2ccc(Cl)c(Cl)c2)cc1C,[0.81015248 5.26484    1.73581324] 
116,CCCNc1ccc(Oc2ccc(C)cc2)c(Cl)c1,[0.80323961 5.26262    1.68380535] 
117,CNc1ccc(Oc2ccc(C)cc2Br)cc1,[0.89287786 4.59152    1.75536658] 
118,CNc1ccc(Oc2ccc(C)cc2Cl)c(Cl)c1,[0.84155205 5.13582    1.8565182 ] 
119,Cc1cc(-c2ccc(Br)cc2)ccc1NC(C)C,[0.81685915 5.24482    1.77075512] 
120,CC(C)Nc1ccccc1-c1ccc(Br)cc1,[0.84418399 4.9364     1.71805408] 
121,CCNc1ccc(-c2ccc(Br)cc2)cc1,[0.8668685  4.5479     1.54569797] 
