,i,smi,qed,logp
0,0,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4F)c3)c2)c1,1.862607253747079,-12.2
1,1,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3cccc(O)c3)c2)c1,1.8505021800973225,-12.1
2,2,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4-c4ccccc4)c3)c2)c1,1.8617740930324906,-12.1
3,3,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4O)c3)c2)c1,1.863120313647924,-12.1
4,4,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(O)cc3C)c2)c1,1.942235567581081,-12.1
5,5,Cc1ccc(-c2cccc(-c3c(C)cccc3-c3cccc(-c4ccccc4C)c3)c2)cc1,1.9451123632258955,-12.1
6,6,Cc1ccccc1-c1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.8123887564940304,-12.0
7,7,Fc1cccc(Cc2cccc(-c3ccccc3-c3cccc(-c4ccccc4F)c3)c2)c1,1.957663668994707,-12.0
8,8,Cc1ccc(-c2ccccc2)cc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3F)c2)c1,1.965443008862671,-12.0
9,9,Oc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7672802722607344,-11.9
10,10,Oc1ccc(-c2cccc(-c3cccc(-c4ccccc4-c4cccc(-c5ccccc5)c4)c3)c2)cc1,1.708105853886881,-11.9
11,11,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4)c3)c2)c1,1.7370732664742956,-11.9
12,12,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3O)c2)c1,1.8266853900208169,-11.9
13,13,Oc1c(-c2ccccc2)cccc1-c1ccccc1-c1cccc(-c2ccccc2-c2ccccc2-c2ccccc2)c1,1.83873522535794,-11.9
14,14,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(N)cc3)c2)c1,1.8547558846542458,-11.9
15,15,Oc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(F)cc3)c2)c1,1.8554202054398434,-11.9
16,16,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4Cl)c3)c2)c1,1.9480483963184216,-11.9
17,17,Cc1ccc(-c2ccccc2-c2cccc(-c3ccc(CO)cc3)c2)cc1-c1ccccc1,1.953584582273617,-11.9
18,18,Cc1cc(-c2cccc(N)c2)cc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.95920397735307,-11.9
19,19,Clc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7204651673656315,-11.8
20,20,Oc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3O)c2)c1,1.7109474458804765,-11.8
21,21,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(Cl)cc3)c2)c1,1.7857180777802704,-11.8
22,22,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(O)cc3)c2)c1,1.8382185687786325,-11.8
23,23,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccc(F)cc4)c3)c2)c1,1.8531090761436069,-11.8
24,24,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4cccc(F)c4)c3)c2)c1,1.8679070900809567,-11.8
25,25,Nc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4F)c3)c2)c1,1.8728210017012525,-11.8
26,26,Oc1cccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)ccc3-c3ccccc3)c2)c1,1.9028292090734222,-11.8
27,27,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4N)c3)c2)cc1,1.9469557111328193,-11.8
28,28,CCc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4-c4ccccc4C)c3)c2)cc1,1.9575321391478013,-11.8
29,29,Cc1ccc(-c2ccccc2-c2cccc(-c3ccc(CN)cc3)c2)cc1-c1ccccc1,1.973200442701847,-11.9
30,30,Cc1cccc(-c2cc(C)cc(-c3ccccc3-c3cccc(-c4ccccc4F)c3)c2)c1,1.9678114016874328,-11.8
31,31,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3-c3ccccc3C)c2)c1,1.7165311207199174,-11.7
32,32,Cc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.7090710414915034,-11.7
33,33,Oc1ccc(-c2ccccc2-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.734525307225768,-11.7
34,34,OCc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.7257032347964234,-11.7
35,35,Fc1ccccc1-c1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.727441111421573,-11.7
36,36,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3F)c2)c1,1.7728916093334206,-11.7
37,37,Cc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(F)cc3)c2)c1,1.7895213511026924,-11.7
38,38,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3cccc(Cl)c3)c2)c1,1.8090933421267827,-11.7
39,39,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(Cc3ccccc3)c2)c1,1.8200052547397991,-11.7
40,40,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(Nc3ccccc3)c2)c1,1.830424849881501,-11.7
41,41,c1ccc(-c2cccc(-c3ccccc3-c3ccnc(-c4ccccc4-c4ccccc4)c3)c2)cc1,1.8703830180893402,-11.7
42,42,CCc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(F)cc3)c2)c1,1.9128520908820956,-11.7
43,43,Cc1ccc(-c2ccccc2-c2cccc(-c3ccc(N)cc3)c2)cc1-c1ccccc1,1.9160042965905895,-11.7
44,44,CCc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccc(O)cc3)c2)c1,1.9600432090422881,-11.7
45,45,c1ccc(Cc2cccccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)ccc2)cc1,1.9695866220393192,-11.7
46,46,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.6148239422944002,-11.6
47,47,Cc1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4C)c3)c2)cc1,1.7240205782368587,-11.6
48,48,Oc1cccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)c1,1.6674257817592828,-11.6
