,i,smi,qed,logp
0,0,c1ccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccccc3)cc2)cc1,1.0771546313685327,-9.8
1,1,c1ccc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)cc1,1.0574006111750833,-9.4
2,2,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,1.0,-8.0
3,3,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0,-8.0
4,4,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1.0268896615884557,-8.2
5,5,c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1,1.066721765021235,-8.6
6,6,c1ccc(-c2ccccc2-c2ccccc2)cc1,1.0,-7.2
7,7,c1ccccc(-c2ccccc2)cccc1,1.0389840613344568,-7.7
8,8,c1ccc(-c2ccc(-c3ccc(-c4ccccc4-c4ccccc4)cc3)cc2)cc1,1.0958970736288016,-8.8
9,9,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.1195146313685314,-9.1
10,10,c1ccc(CCc2ccccc2)cc1,1.014182862295245,-6.8
11,11,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.052922015068658,-7.5
12,12,c1ccc(-c2ccccc2)cc1,1.0,-6.1
13,13,c1ccc(Cc2ccccc2)cc1,1.0284255677733025,-6.5
14,14,c1ccc(-c2ccc(-c3ccccc3-c3ccccc3-c3ccccc3)cc2)cc1,1.1811229077351513,-9.5
15,15,Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.104094624644885,-7.9
16,16,c1ccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccccc3-c3ccccc3)cc2)cc1,1.2252913802657908,-10.3
17,17,c1ccccc(-c2ccc(-c3ccccc3)cc2)cccc1,1.12511538841337,-8.2
18,18,Fc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.1279223718976326,-7.9
19,19,c1ccc(Oc2ccccc2)cc1,1.0553403606727105,-6.3
20,20,Cc1ccc(-c2ccccc2)cc1,1.0697798309804867,-6.5
21,21,c1ccc(-c2ccc(-c3ccccc3-c3ccccc3-c3ccccc3-c3ccccc3)cc2)cc1,1.2771377271926543,-10.6
22,22,c1ccc(COc2ccccc2)cc1,1.0865509153624693,-6.6
23,23,c1ccc(-c2ccccc2-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1,1.2683957300611617,-10.2
24,24,c1ccc(Nc2ccccc2)cc1,1.0843462778324717,-6.4
25,25,CCc1ccccc1,1.0,-4.7
26,26,COc1ccc(-c2ccccc2)cc1,1.0967406232155916,-6.4
27,27,c1ccc(CCCCc2ccccc2)cc1,1.1327382804544328,-7.1
28,28,Clc1ccc(-c2ccccc2)cc1,1.0954863087132818,-6.3
29,29,Fc1ccc(-c2ccccc2)cc1,1.1048944058792731,-6.4
30,30,COc1ccccc1,1.0,-4.3
