,i,smi,qed,logp
0,0,c1cccc(-c2ccccc2)cccccc(-c2ccccc2)ccc1,1.0136886586068314,-9.4
1,1,c1ccccccc(-c2ccccc2)cccccc1,1.0,-9.0
2,2,c1ccccc(-c2ccccc2)ccccc(-c2ccccc2)ccc1,1.0136886586068314,-8.9
3,3,c1ccccccccc(-c2ccccc2)cccccccc1,1.0,-8.5
4,4,c1ccccccccccccccccccccc1,1.0,-8.4
5,5,Fc1ccccccccccccccccccccc1,1.0782890506850062,-9.6
6,6,c1ccccccccccccccccc1,1.0,-8.0
7,7,c1ccc(-c2ccccc(-c3ccccc3)cccc2)cc1,1.0404755908600496,-8.8
8,8,c1ccccccccccc(-c2ccccc2)cccccccccc1,1.0,-7.8
9,9,Cc1ccccccccccccccccccccc1,1.0563978742144187,-8.8
10,10,c1ccccc(-c2ccccc2)cccc(-c2ccccc2)cccc1,1.0981352877900612,-9.5
11,11,c1ccc(-c2ccccc2-c2ccccc2)cc1,1.0,-7.2
12,12,c1ccccc(-c2ccccc2)cccccccc(-c2ccccc2)cccc1,1.01530670066267,-7.5
13,13,c1ccc(-c2ccccccc(-c3ccccc3)cc2)cc1,1.1192664373644163,-9.4
14,14,c1ccccccccccncccccccccc1,1.0526287377131958,-8.0
15,15,c1ccccc(-c2ccccc2)cccc1,1.0389840613344568,-7.7
16,16,Clc1ccccccccccccccccccccc1,1.0721438018162281,-8.3
17,17,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.1195146313685314,-9.1
18,18,c1ccc(-c2cccccc(-c3ccccc3)ccc2)cc1,1.1270139898119709,-9.0
19,19,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.052922015068658,-7.5
20,20,Cc1ccccccccccccccccc1,1.0886398880571893,-8.2
21,21,c1ccccccccccccc1,1.0,-6.3
22,22,Cc1ccccccccccc(C)cccccccccc1,1.1132058845179138,-8.5
23,23,Clc1ccccccccccccccccc1,1.1077599430022431,-8.3
24,24,c1ccc(-c2ccccc2)cc1,1.0,-6.1
25,25,c1cccc(-c2ccccc2)cccccc(-c2ccccc2)cccc(-c2ccccc2)ccc1,1.192368800190975,-9.9
26,26,Fc1ccccccccccccccccc1,1.1152220309143335,-8.3
27,27,c1ccc(Cc2ccccc2)cc1,1.0284255677733025,-6.5
28,28,Cc1ccccccccccccccccc1C,1.132979987803587,-8.5
29,29,Oc1ccccccccccccccccccccc1,1.141439729418039,-8.4
30,30,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.2092858610824422,-9.7
31,31,c1cccccc(-c2ccccc2)ccc(-c2ccccc2)cccc1,1.0915796664882862,-7.3
32,32,c1ccccccccncccccccc1,1.1229781411390025,-7.9
33,33,Cc1ccccccccccc(C)cccccc1,1.1494712344879403,-8.2
34,34,c1ccccccccc1,1.0,-5.2
35,35,Cc1ccc(-c2ccccc2)cc1,1.0697798309804867,-6.5
36,36,c1ccc(Oc2ccccc2)cc1,1.0553403606727105,-6.2
37,37,Cc1ccccccccccccccccccc(C)cc1,1.159653760895349,-8.1
38,38,c1ccccccccc(-c2ccccc2-c2ccccc2)cccccccc1,1.2556127508215962,-10.0
39,39,Cc1ccccccccccccccc(C)cc1,1.1930658482659062,-8.7
40,40,c1ccc(-c2ccccc2-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1,1.2683957300611617,-10.2
41,41,Cc1ccc(C)cc1,1.0,-4.8
42,42,CCc1ccccc1,1.0,-4.7
43,43,Nc1ccccccccccccccccccccc1,1.166971629870524,-8.0
44,44,Cc1cccccccccc(C)ccccccc1,1.1494712344879403,-7.6
45,45,c1ccccccc(Cc2ccccc2)cccccc1,1.2258940030006311,-9.1
46,46,Clc1ccc(-c2ccccc2)cc1,1.0954863087132818,-6.3
47,47,COc1ccc(-c2ccccc2)cc1,1.0967406232155916,-6.3
48,48,c1ccccccccc(Cc2ccccc2)cccccccc1,1.194532570502016,-8.2
49,49,Cc1ccccc1,1.0,-4.3
50,50,COc1ccccc1,1.0,-4.3
51,51,c1ccccccc(Nc2ccccc2)cccccc1,1.2605115854182127,-9.5
52,52,Fc1ccccc1,1.0,-4.2
53,53,Cc1ccccc1C,1.0337432953498862,-4.8
54,54,Clc1ccccc1,1.0,-4.1
55,55,COc1ccccccccccccccccccccc1,1.2256225878365843,-8.6
56,56,Nc1ccccccccccccccccc1,1.2229080199253204,-8.5
57,57,c1ccccccc(-c2ccccc2-c2ccccc2)cccccc1,1.2603241762213795,-9.2
58,58,Cc1ccc(Cl)cc1,1.033862875769465,-4.6
59,59,CCOc1ccccc1,1.041975344503662,-4.7
60,60,Cc1cccc(-c2ccccc2)c1,1.1592551346242104,-7.0
61,61,Fc1ccccccccccc(F)cccccc1,1.2008022689706976,-7.8
62,62,c1ccccc1,1.0,-3.7
63,63,c1ccc(-c2cccc(-c3ccccc3-c3ccccc3)c2)cc1,1.2860817538310911,-9.4
64,64,Oc1ccccccccccccccccc1,1.191904997947299,-7.5
65,65,CCc1ccc(-c2ccccc2)cc1,1.1697267395382909,-7.0
66,66,Cc1ccc(F)cc1,1.0501132254198158,-4.6
67,67,c1ccccccccnccccnccccccc1,1.2464434230278805,-8.5
68,68,c1ccccccccc(Oc2ccccc2)cccccccc1,1.2085282628097094,-7.7
69,69,Cc1ccccccccccccc1,1.165349211387051,-6.8
70,70,c1cccccccncccccnccccccc1,1.2464434230278805,-8.4
71,71,CCCc1ccccc1,1.0804143977581013,-4.9
72,72,Cc1ccc(Cc2ccccc2)cc1,1.1912659515457982,-7.1
73,73,Cc1ccc(CCc2ccccc2)cc1,1.22268137055217,-7.7
74,74,CCCCc1ccccc1,1.1049531863041597,-5.3
75,75,Cc1ccccc1-c1ccccc1,1.1518802358387852,-6.2
76,76,Cc1ccccccccccccc(-c2ccccc2)cccc1,1.3001410868897025,-9.1
77,77,Cc1ccc(Oc2ccccc2)cc1,1.1863252386002046,-6.8
78,78,c1cccccncccccccccnccccc1,1.2464434230278805,-8.0
79,79,c1cccc(-c2ccccc2)cc(-c2ccccc2)ccc1,1.292314228431561,-8.9
80,80,CC(C)c1ccccc1,1.1101080072255556,-5.1
81,81,Cc1cccccccc(C)ccccc1,1.2324115996644398,-7.5
82,82,Fc1ccccccccccccc1,1.1991810295688694,-6.8
83,83,COc1ccccccccccccccccc1,1.250381323636132,-7.8
84,84,c1ccccc(-c2ccccc2-c2ccccc2)cccc1,1.2957422004595323,-8.7
85,85,Cc1ccccccc(-c2ccccc2)cccccc1,1.3317110457878112,-9.4
86,86,Clc1ccc(Cl)cc1,1.0782649736715637,-4.3
87,87,c1ccc(-c2ccccc(-c3ccccc3)cc(-c3ccccc3)cc2)cc1,1.3834174878791519,-10.4
88,88,CCc1ccc(C)cc1,1.1296698533794025,-5.3
89,89,Clc1ccccccccccccc1,1.189683826771665,-6.5
90,90,CCc1ccccccccccccccccc1,1.2798759781341786,-8.3
91,91,c1ccccccc(-c2ccccc2)c(-c2ccccc2)ccccc1,1.2603241762213795,-7.9
92,92,Fc1ccccc1-c1ccccc1,1.1818243653934424,-6.3
93,93,CCCCCc1ccccc1,1.154220528604922,-5.7
94,94,Fc1ccc(Cl)cc1,1.0945153233219127,-4.4
95,95,Cc1cccccccc(-c2ccccc2)ccccc1,1.3317110457878112,-9.1
96,96,COc1ccccc1-c1ccccc1,1.1771563830654976,-6.0
97,97,Cc1ccccccccc(C)cccc1,1.2324115996644398,-7.1
98,98,Clc1ccccc1-c1ccccc1,1.1882591832072062,-6.2
