0,Cc1ccc(-c2ccc(C)cc2)cc1,[0.62564145 1.00408378 3.97044   ] 
1,Cc1ccc(-c2ccccc2)cc1,[0.60920166 1.06977983 3.66202   ] 
2,c1ccc(CCc2ccccc2)cc1,[0.6814602  1.01418286 3.4718    ] 
3,c1ccc(Oc2ccccc2)cc1,[0.67003638 1.05534036 3.4789    ] 
4,c1ccc(Cc2ccccc2)cc1,[0.64520019 1.02842557 3.2774    ] 
5,c1ccc(Nc2ccccc2)cc1,[0.72580301 1.08434628 3.4302    ] 
6,c1ccc(COc2ccccc2)cc1,[0.71098262 1.08655092 3.2656    ] 
7,Clc1ccc(-c2ccccc2)cc1,[0.63461724 1.09548631 4.007     ] 
8,COc1ccc(-c2ccccc2)cc1,[0.69496494 1.09674062 3.3622    ] 
9,Fc1ccc(-c2ccccc2)cc1,[0.61724455 1.10489441 3.4927    ] 
10,COc1ccccc1OC,[0.61891132 1.06986717 1.7038    ] 
11,COc1ccc(OC)cc1,[0.61891132 1.03156277 1.7038    ] 
12,c1ccc(CCCCc2ccccc2)cc1,[0.64703564 1.13273828 4.252     ] 
13,CCOc1ccc(C)cc1,[0.60621612 1.13663036 2.39372   ] 
14,c1ccc(CCCc2ccccc2)cc1,[0.6961793  1.14428267 3.8619    ] 
15,CCc1ccc(OC)cc1,[0.60558038 1.1384353  2.2576    ] 
16,CCOc1ccc(OC)cc1,[0.65989065 1.14896709 2.0939    ] 
17,Cc1ccccc1-c1ccccc1,[0.60920166 1.15188024 3.66202   ] 
18,Cc1cccc(-c2ccccc2)c1,[0.60920166 1.15925513 3.66202   ] 
19,Cc1ccc(OCc2ccccc2)cc1,[0.73215115 1.16143102 3.57402   ] 
20,CCc1ccc(-c2ccccc2)cc1,[0.6600722  1.16972674 3.916     ] 
21,CCOc1ccc(Cl)cc1,[0.64001329 1.17151772 2.7387    ] 
22,c1ccc(CNc2ccccc2)cc1,[0.7694585  1.17172454 3.2987    ] 
23,COc1cccc(OC)c1,[0.61891132 1.17279849 1.7038    ] 
24,COc1ccccc1-c1ccccc1,[0.69496494 1.17715638 3.3622    ] 
25,COc1cccc(-c2ccccc2)c1,[0.69496494 1.18123256 3.3622    ] 
26,Fc1ccccc1-c1ccccc1,[0.61724455 1.18182437 3.4927    ] 
27,Clc1ccc(OCc2ccccc2)cc1,[0.75895323 1.18363207 3.919     ] 
28,CCOc1ccc(F)cc1,[0.6116327  1.18428585 2.2244    ] 
29,Clc1cccc(-c2ccccc2)c1,[0.63461724 1.18564663 4.007     ] 
30,Cc1ccc(Oc2ccccc2)cc1,[0.68959686 1.18632524 3.78732   ] 
31,COc1ccc(OCc2ccccc2)cc1,[0.77722895 1.18652753 3.2742    ] 
32,Clc1ccccc1-c1ccccc1,[0.63461724 1.18825918 4.007     ] 
33,c1ccc(CCCCCc2ccccc2)cc1,[0.62686783 1.18974278 4.6421    ] 
34,Cc1ccc(COc2ccccc2)cc1,[0.73215115 1.18989116 3.57402   ] 
35,CCOc1ccc(-c2ccccc2)cc1,[0.72938882 1.19081948 3.7523    ] 
36,Cc1ccc(Cc2ccccc2)cc1,[0.66551659 1.19126595 3.58582   ] 
37,Fc1ccc(OCc2ccccc2)cc1,[0.74071826 1.19175724 3.4047    ] 
38,CCOc1ccccc1OC,[0.65989065 1.19209116 2.0939    ] 
39,COc1ccc(-c2ccc(C)cc2)cc1,[0.71500366 1.19311237 3.67062   ] 
40,Cc1ccc(-c2ccc(Cl)cc2)cc1,[0.64643462 1.19546328 4.31542   ] 
41,c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,[0.62093389 1.20237047 5.1459    ] 
42,Fc1cccc(-c2ccccc2)c1,[0.61724455 1.20378145 3.4927    ] 
43,Cc1ccc(-c2ccc(F)cc2)cc1,[0.6350432  1.20440097 3.80112   ] 
44,c1ccc(CCc2ccc(-c3ccccc3)cc2)cc1,[0.60761886 1.204435   5.1388    ] 
45,c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,[0.61156314 1.20592431 4.9444    ] 
46,COc1ccc(Oc2ccccc2)cc1,[0.75463951 1.20743487 3.4875    ] 
47,Cc1ccc(Oc2ccc(C)cc2)cc1,[0.70562814 1.20994521 4.09574   ] 
48,Clc1ccc(Oc2ccccc2)cc1,[0.71481668 1.21015075 4.1323    ] 
49,c1ccc(CCOc2ccccc2)cc1,[0.73198765 1.21154543 3.3081    ] 
