CC1CC(C)C1=O,3.545645323828227,-4.2,4.730075120925903
FCCCl,3.162184584929519,-2.5,4.82703423500061
CC1CCC(=O)CO1,3.4725708417937184,-4.2,5.121238946914673
O=CNCCl,3.9932153645368835,-3.0,5.24919581413269
C=CC=CCCl,3.7610065098246235,-3.8,5.998627424240112
O=CCCF,3.445514772820907,-2.9,6.059763193130493
O=NC1COCCO1,4.282975280832941,-4.1,6.164008855819702
CC1(C)CNC(C=O)O1,4.5571599242987615,-4.5,6.729328393936157
CCC(=O)C(F)(F)F,2.557046791853381,-4.2,7.074169158935547
CC(=O)C1CC2CCNN21,4.24270319189175,-5.2,7.547145843505859
CC(C)C12CC(CCO1)NN2,5.712722719094111,-5.6,7.6759984493255615
CC1CCCC2(CC1)CC(=O)NC(=O)C2,3.5357062936096675,-6.3,7.698040723800659
FCC=CC1CCC(Cl)C1,4.342959235847793,-4.9,8.076525688171387
CC1(C)NC2(NCCN2)C1C=O,5.280279171778023,-5.4,8.453906536102295
CC=Cc1ccccc1CF,2.3897655968431355,-5.4,8.801728010177612
NCC=CC=CCF,3.977164973671563,-4.5,8.997377395629883
C=c1cn[nH]c1=CCC=O,4.349531454587601,-4.8,9.147043466567993
OC(CF)c1ccc(F)cc1,2.4846403302935123,-5.3,9.16120982170105
C=CC(=O)C(C=O)CC,3.906829405904112,-4.2,9.806543350219727
CC1(CC2NC2=O)CCCCC1,3.2128390379216007,-5.7,10.550457239151001
CC1OC1C=CCNC=O,4.43470905269761,-4.5,10.701007604598999
CCOCOCCF,2.7732544841610736,-3.4,10.861716270446777
C=CCN(CC)CC=O,3.008991468764018,-3.8,11.400242567062378
CCN(C=O)C(=O)C(C)C(F)(F)F,3.737705801697416,-5.1,11.79154658317566
CC(=CCC(C)(C)C=O)CCl,3.493593742890636,-4.8,11.962811470031738
CCCOc1ccccc1C=O,1.7160126021318192,-5.4,12.747428178787231
CCC1C(=O)N2CC3CCCCC3CC3CN=NC(O3)N1C2,6.518452762252525,-8.0,14.099888563156128
CCC=CC(F)=C(C)CCCC,3.169094926792453,-5.6,14.613473415374756
C=C(C)CC1CCCCCOCC1=CCCl,4.199080771033204,-6.2,14.757707118988037
CCOC(=CCNC)CC=O,3.540211105527998,-4.3,15.657498598098755
CC1CCCC(C(N)=O)(C(C)C=O)CC1,3.902755799104172,-6.0,15.746016263961792
CC1=CC(C(=O)N2CCC3(CCCNC3=O)C2)N=N1,4.714242982517255,-7.2,15.884354591369629
COCCCC(=O)c1coc(Cl)c1,2.8125935961626727,-5.3,16.095281839370728
CCC(C)C(O)Cc1nc(C)c(C)s1,3.3057686431626063,-5.8,16.10259199142456
O=C(CC1CCCO1)N1CC=CCC(Cl)CCC1,3.9030852046296216,-7.1,16.252531051635742
CCC(CCC=O)CC(F)(F)F,3.3844138630964267,-5.0,16.308269023895264
C=C(OCC)OCOC=CCl,3.9064187978356912,-4.2,16.32514762878418
CNCC1=CCC=CC1OCC=O,4.3960858562712195,-5.2,16.735301733016968
C=CCC1=CC(CN)=CCOCC=COCC1,4.523424283843118,-7.2,16.878763675689697
CC1CCCC1COCC1(C)C=CC1=O,4.121319480422854,-6.0,16.9417724609375
