,i,smi,qed,logp
0,0,Cc1cccc(NC(=O)c2ccccc2)c1,1.2115752312011754,-7.6
1,1,O=C(c1ccccc1)c1cccc(C(=O)c2cccc(-c3ccccc3)c2)c1,1.5967077349501047,-10.7
2,2,Cc1cccc(C(=O)Nc2ccccc2)c1,1.2162979736760917,-7.4
3,3,O=C(Nc1ccccc1)c1cccc(C(=O)c2ccccc2)c1,1.4636796122390443,-9.3
4,4,O=C(Nc1ccccc1)c1cccc(-c2cccc(-c3ccccc3)c2)c1,1.5616419233764844,-10.1
5,5,O=C(Nc1cccc(C(=O)c2cccc(-c3ccccc3)c2)c1)c1ccccc1,1.6740756002542572,-10.9
6,6,O=C(Nc1ccccc1)c1ccccc1Oc1cccc(-c2ccccc2)c1,1.6351667661640512,-10.5
7,7,O=C(Nc1ccccc1)c1ccccc1C(=O)c1ccccc1,1.4711937339382413,-9.0
8,8,O=C(Nc1ccccc1)c1ccccc1-c1cccc(-c2ccccc2)c1,1.5803550002995586,-9.9
9,9,O=C(Nc1ccccc1)c1cccc(C(=O)c2cccc(-c3ccccc3)c2)c1,1.6852958717474706,-10.8
10,10,O=C(Nc1ccccc1)c1cccc(Cl)c1,1.2409260673215758,-7.1
11,11,Cc1cccc(NC(=O)c2cccc(C(=O)c3cccc(-c4ccccc4)c3)c2)c1,1.7783769505100722,-11.5
12,12,Cc1cccc(C(=O)Nc2cccc(-c3ccccc3)c2)c1,1.4396216744944486,-8.6
13,13,O=C(Nc1ccccc1)c1ccccc1C(=O)c1cccc(-c2ccccc2)c1,1.6912187676750712,-10.7
14,14,Cc1cccc(NC(=O)c2cccc(C)c2)c1,1.3600011972251735,-7.9
15,15,O=C(Nc1ccccc1)c1ccccc1Cc1cccc(-c2ccccc2)c1,1.6774559227905588,-10.5
16,16,Cc1cccc(NC(=O)c2cccc(C(=O)c3ccccc3)c2)c1,1.5726809645251336,-9.6
17,17,Cc1cccc(-c2cccc(-c3cccc(C(=O)Nc4ccccc4)c3)c2)c1,1.6678959123924937,-10.4
18,18,O=C(c1cccc(NC(=O)c2ccccc2Cl)c1)c1cccc(-c2ccccc2)c1,1.7705737674862014,-11.3
19,19,O=C(Nc1ccccc1)c1ccccc1-c1cccc(CCc2ccccc2)c1,1.6868862095355368,-10.5
20,20,O=C(Nc1ccccc1)c1ccccc1Nc1cccc(-c2ccccc2)c1,1.6412974427164144,-10.1
21,21,Cc1cccc(C(=O)Nc2cccc(C(=O)c3cccc(-c4ccccc4)c3)c2)c1,1.7699116985206835,-11.2
22,22,O=C(COC(=O)c1cccc(-c2ccccc2)c1)Nc1ccccc1,1.5378282646276435,-9.2
23,23,Cc1cccc(C(=O)Nc2cccc(Cc3cccc(-c4ccccc4)c3)c2)c1,1.741069808399054,-10.9
24,24,O=C(Nc1ccccc1)c1ccccc1Oc1cccc(Cc2ccccc2)c1,1.7076071397680934,-10.6
25,25,Cc1cccc(C(=O)c2cccc(C(=O)Nc3ccccc3)c2)c1,1.5860154126856685,-9.5
26,26,O=C(c1cccc(-c2ccccc2)c1)c1cccc(-c2cccc(O)c2)c1,1.795880002733833,-11.3
27,27,O=C(Nc1ccccc1Cc1ccccc1)c1ccccc1F,1.567901885488185,-9.3
28,28,O=C(Nc1ccccc1)c1ccccc1OCc1cccc(-c2ccccc2)c1,1.6509634903942114,-10.0
29,29,O=C(Nc1cccc(C(=O)c2cccc(-c3cccc(O)c3)c2)c1)c1ccccc1,1.8446093112527802,-11.7
30,30,O=C(Nc1cccc(Cl)c1)c1cccc(C(=O)c2cccc(-c3ccccc3)c2)c1,1.7909753589981374,-11.2
31,31,O=C(Nc1cccc(C(=O)c2cccc(F)c2)c1)c1ccccc1,1.5969839745585794,-9.5
32,32,Cc1cccc(Cc2ccccc2NC(=O)c2ccccc2)c1,1.5629875341678634,-9.2
33,33,O=C(Nc1cccc(C(=O)c2cccc(-c3cccc(F)c3)c2)c1)c1ccccc1,1.7947106375127273,-11.2
34,34,O=C(Nc1cccc(C(=O)c2cccc(Cl)c2)c1)c1ccccc1,1.588612068204064,-9.4
