,i,smi,qed,logp,sas
0,0,O=C(NC1CCCC1)OCc1ccc(-c2ccccc2)cc1,0.9000907220715216,4.522400000000004,1.6656648956482947
1,1,O=C(NC1CCCCCCC1)c1ccc(-c2ccccn2)cc1,0.9006672844000253,4.591300000000004,1.7486083250100322
2,2,O=C(NC1CCCCCCC1)c1ccc(-c2ccncc2)cc1,0.9006672844000253,4.591300000000004,1.7693734833810737
3,3,Cc1ccc(-c2ccc(COC(=O)NC3CCC3)cc2)cc1,0.9051776672987999,4.440720000000003,1.6954925879559894
4,4,O=C(NC1CCCCC1)Oc1ccc(-c2ccccc2)cc1,0.8850165258233775,4.774700000000004,1.7085027654707794
5,5,O=C(NC1CCCC1)Oc1ccc(-c2ccccc2)cc1,0.9060306190956606,4.384600000000003,1.6815086328391171
6,6,O=C(NC1CCCC1)OCc1cccc(-c2ccccc2)c1,0.9000907220715216,4.522400000000004,1.7270033571867565
7,7,O=C(NC1CCCCCCC1)c1ccc(-c2ccccc2)cn1,0.9006672844000253,4.591300000000004,1.8132535738788107
8,8,O=C(NC1CCCCCCC1)c1cccc(-c2cccnc2)c1,0.9006672844000253,4.591300000000004,1.8149721259150091
9,9,O=C(NC1CCCCCCC1)c1cccc(-c2ccccc2)n1,0.9006672844000253,4.591300000000004,1.816810813697817
10,10,Cc1ccccc1-c1ccc(COC(=O)NC2CCC2)cc1,0.9051776672988,4.440720000000003,1.745013467076868
11,11,Cc1cccc(-c2ccc(COC(=O)NC3CCC3)cc2)c1,0.9051776672987999,4.440720000000003,1.7494618187252176
12,12,O=C(NC1CCCCCCC1)c1cncc(-c2ccccc2)c1,0.9006672844000253,4.591300000000004,1.8318420354172726
13,13,O=C(NC1CCCCCCC1)c1ccccc1-c1cccnc1,0.9006672844000253,4.591300000000004,1.8340166960507567
14,14,Cc1ccc(-c2cccc(COC(=O)NC3CCC3)c2)cc1,0.9051776672987999,4.440720000000003,1.758778302241705
15,15,O=C(NC1CCCCCCC1)c1ccccc1-c1ccncc1,0.9006672844000253,4.591300000000004,1.8374191847385397
16,16,O=C(NC1CCCCCCC1)c1cc(-c2ccccc2)ccn1,0.9006672844000253,4.591300000000004,1.8374863793086753
17,17,O=C(NC1CCCC1)Oc1ccc(Cc2ccccc2)cc1,0.9125036503314319,4.308400000000003,1.7523375583701881
18,18,Cc1ccc(-c2ccc(OC(=O)NC3CCC3)cc2)cc1,0.910381695585272,4.302920000000003,1.7143036204321689
19,19,O=C(NC1CCCCC1)Oc1cccc(-c2ccccc2)c1,0.8850165258233775,4.774700000000004,1.7658641855891233
20,20,Cc1ccccc1-c1ccc(OC(=O)NC2CCCC2)cc1,0.8914945979715735,4.693020000000003,1.7938214341098355
21,21,O=C(NCC1CCCC1)Oc1ccc(-c2ccccc2)cc1,0.8925558914066809,4.632200000000004,1.7510764932814329
22,22,O=C(NC1CCCCCCC1)c1ccccc1-c1ccccn1,0.9006672844000253,4.591300000000004,1.8489562888109372
23,23,O=C(NC1CCCC1)OCc1ccccc1-c1ccccc1,0.9000907220715216,4.522400000000004,1.7708253690210753
24,24,O=C(NC1CCC1)OCc1ccc(-c2ccccc2)cc1,0.9146127669451902,4.132300000000003,1.6297253354384758
25,25,O=C(NC1CCCCC1)Oc1ccccc1-c1ccccc1,0.8850165258233775,4.774700000000004,1.781437913399774
26,26,O=C(NC1CCCC1)Oc1cccc(-c2ccccc2)c1,0.9060306190956606,4.384600000000003,1.7416456055438303
27,27,O=C(NC1CCCCC1)OCc1ccc(-c2ccccc2)cc1,0.8708969365965743,4.912500000000004,1.694997239037182
28,28,O=C(NC1CCCC1)Oc1ccccc1-c1ccccc1,0.9060306190956606,4.384600000000003,1.7579729008291913
29,29,O=C(NC1CCCCCCC1)c1ncccc1-c1ccccc1,0.9006672844000253,4.591300000000004,1.8776056100779055
30,30,O=C(NC1CCCCCCC1)c1ccncc1-c1ccccc1,0.9006672844000253,4.591300000000004,1.8794442978607133
31,31,O=C(NC1CCCC1)Oc1cccc(-c2ccccc2F)c1,0.9043249447819282,4.523700000000003,1.8751113379559872
32,32,O=C(NC1CCCC(c2cccnc2)CCC1)c1ccccc1,0.9173164077005742,4.318000000000003,1.8869700897159163
33,33,Cc1ccc(COC(=O)NC2CCC2)cc1-c1ccccc1,0.9051776672988,4.440720000000003,1.8098376429010425
34,34,Cc1cc(-c2ccccc2)ccc1OC(=O)NC1CCCC1,0.8914945979715735,4.693020000000003,1.8357038860329098
35,35,Cc1cc(COC(=O)NC2CCC2)ccc1-c1ccccc1,0.9051776672988,4.440720000000003,1.8113870934504952
36,36,CC1CC(NC(=O)OCc2ccc(-c3ccccc3)cc2)C1,0.9087722143106282,4.378300000000003,1.8094002802636808
37,37,Cc1ccccc1-c1cccc(COC(=O)NC2CCC2)c1,0.9051776672988,4.440720000000003,1.8136354450988463
38,38,O=C(NC1CCCC(c2ccncc2)CCC1)c1ccccc1,0.9173164077005742,4.318000000000003,1.8955506327023421
39,39,Cc1ccccc1-c1ccc(OC(=O)NC2CCC2)cc1,0.910381695585272,4.302920000000002,1.7663005435090913
40,40,Cc1cccc(-c2ccc(OC(=O)NC3CCC3)cc2)c1,0.910381695585272,4.302920000000003,1.7709713127398636
41,41,O=C(NC1CCC1)OCc1ccc(-c2ccccc2Cl)cc1,0.8809173615070622,4.785700000000004,1.7669563242197235
42,42,O=C(NCC1CCCC1)Oc1cccc(-c2ccccc2)c1,0.8925558914066809,4.632200000000004,1.8084379133997732
43,43,Cc1ccc(-c2cccc(OC(=O)NC3CCC3)c2)cc1,0.910381695585272,4.302920000000003,1.7764451588937078
44,44,Cc1ccc(-c2ccc(OC(=O)NC3CCC3)c(C)c2)cc1,0.8975304306921211,4.611340000000004,1.8714977988741026
45,45,O=C(NC1CCCC(c2ccccn2)CCC1)c1ccccc1,0.9173164077005742,4.318000000000003,1.9104433928833355
