,i,smi,qed,logp
0,0,c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.0654412458378886,-10.2
1,1,c1ccc(-c2ccc(-c3ccccc3-c3ccc(-c4ccccc4)cc3)cc2)cc1,1.0958970736288016,-10.5
2,2,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,1.0,-8.1
3,3,c1ccc(-c2ccc(-c3ccccc3-c3ccccc3)cc2)cc1,1.0574006111750833,-9.2
4,4,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.0,-8.0
5,5,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1.0268896615884557,-8.2
6,6,Cc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,1.0,-7.5
7,7,c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1,1.066721765021235,-8.6
8,8,c1ccc(-c2ccccc2-c2ccccc2)cc1,1.0,-7.2
9,9,c1ccc(-c2ccccccc(-c3ccccc3)cc2)cc1,1.1192664373644163,-9.4
10,10,c1ccccc(-c2ccccc2)cccc1,1.0389840613344568,-7.7
11,11,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.1195146313685314,-9.1
12,12,c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)cc1,1.052922015068658,-7.7
13,13,c1ccc(CCc2ccccc2)cc1,1.014182862295245,-6.8
14,14,c1ccc(-c2ccccc2)cc1,1.0,-6.1
15,15,c1ccc(Cc2ccccc2)cc1,1.0284255677733025,-6.5
16,16,Cc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.104094624644885,-7.9
17,17,Clc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.1215383059635649,-7.8
18,18,Cc1ccc(-c2ccccc2)cc1,1.0697798309804867,-6.5
19,19,c1ccc(Oc2ccccc2)cc1,1.0553403606727105,-6.2
20,20,c1ccc(COc2ccccc2)cc1,1.0865509153624693,-6.6
21,21,Cc1ccc(C)cc1,1.0,-4.8
22,22,c1ccc(-c2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.317823545164849,-11.1
23,23,CCc1ccccc1,1.0,-4.7
24,24,Clc1ccc(-c2ccccc2)cc1,1.0954863087132818,-6.3
25,25,Fc1ccc(-c2ccccc2)cc1,1.1048944058792731,-6.4
26,26,Cc1ccccc1,1.0,-4.3
27,27,COc1ccccc1,1.0,-4.3
28,28,Fc1ccccc1,1.0,-4.2
29,29,c1ccc(Cc2ccc(-c3ccccc3)cc2)cc1,1.2059243135494242,-8.3
