0,Cc1ccccc1C(C)(C)c1ccccc1CCO,[0.8781968  3.85572    2.12470206] 
1,CCN(CC)c1ccccc1Nc1ccsc1C,[0.8417287  4.64632    2.43875298] 
2,CCOc1ccccc1COc1ccccc1,[0.77707263 3.6643     1.40979243] 
3,CCN(CC)c1ccccc1NCc1ccsc1C,[0.83315567 4.51482    2.3932233 ] 
4,CCN(CC)Cc1ccccc1NCc1ccsc1C,[0.80610174 4.51042    2.31855628] 
5,CCc1c(CO)cccc1-c1ccccc1,[0.8262636  3.4083     1.72363911] 
6,CC(Cc1ccccc1Cl)c1ccccc1,[0.71798863 4.6862     1.99216058] 
7,CCCc1ccccc1NCCC(C)C,[0.73703897 4.0971     1.81466828] 
8,Cc1ccccc1-c1ccccc1CO,[0.78550433 3.15432    1.54384832] 
9,CCc1ccccc1-c1ccsc1CO,[0.83600687 3.4698     2.18937534] 
10,CCc1ccccc1Cc1ccccc1,[0.69933996 3.8398     1.42694046] 
11,Cc1ccncc1CCCC(O)c1ccccc1,[0.86940755 3.44632    2.41324157] 
12,C=C(CCc1ccccc1Cl)c1ccn[nH]1,[0.85552531 3.7091     2.54519463] 
13,Cc1ccccc1NCCC(C)C,[0.7423879 3.45302   1.6017936] 
14,CCCCc1ccoc1CCCc1ccccc1C,[0.67093635 5.10592    2.18302097] 
15,CCc1ccccc1CN1CCCCC(C)CCC1,[0.76338251 4.6512     2.61937369] 
16,Cc1ccccc1-c1ccccc1CCC1CON1,[0.90013637 3.49802    2.76484516] 
17,CCCCOc1ccccc1Cc1ccoc1C,[0.70443721 4.35772    2.06264205] 
18,CCCOc1ccccc1Nc1cc[nH]c1,[0.80158961 3.5471     2.26366402] 
19,CCCCc1ccccc1CNCCCc1cccnc1,[0.69897383 4.1466     1.91318829] 
20,CCCNc1ccccc1CN(CC)CCC,[0.73685528 3.7404     1.94002524] 
21,CCNCC1CCCCCCCCCC1,[0.73998922 4.1267     2.23861206] 
22,CCc1ccccc1-c1ccncc1COCF,[0.79988004 3.7546     2.41278732] 
23,CCc1ccc(-c2ccco2)cc1CO,[0.82955977 3.0013     2.07932739] 
24,CCc1ccsc1Cc1ccccc1C(=O)Cl,[0.75356084 4.2803     2.45524927] 
