,i,smi,qed,logp,sas
0,0,CC1=CCCCCCCCN(CNCc2ccccc2)CCC=C1,0.8092635732673313,5.282500000000005,2.9276498510740563
1,1,Cc1ccccc1OCCCc1ccccc1CF,0.6942502657267946,4.476120000000003,1.914216775692351
2,2,Clc1ccccc1CC=CCc1ccccc1,0.6831628589019779,4.681400000000004,1.980442274148249
3,3,CCc1ccccc1CNCCCCc1ccncc1,0.7374209212922722,3.7565000000000026,1.8832125359390268
4,4,CCCC1(Oc2ccnnc2O)CCCCCCCCC1,0.8790710502825849,4.624400000000004,3.3379033117802797
5,5,ClC(CCc1ccccc1)c1ccccc1,0.6738201513456801,4.599300000000003,2.053789025809426
6,6,CCCCC(O)c1sccc1-c1ccco1,0.8422962603483887,4.231700000000004,3.0131819810503
7,7,CN(C)c1ccsc1OCCc1ccccc1F,0.8190910566644899,3.5747000000000018,2.478502303819969
8,8,CCCCCc1ccccc1CN1CCCC1,0.6684983712805205,4.015100000000003,1.681487197225172
9,9,C=COc1ccccc1Cc1ccccc1CN,0.8127454241590433,3.258400000000001,2.2650674969978315
10,10,CC(N)Cc1ccccc1CCCC1CCC1,0.7934638002143113,3.699100000000003,2.4578725373753
11,11,Cc1ccccc1OCC=Cc1[nH]ncc1CF,0.8787220488099899,3.2798200000000017,2.7482316981812644
12,12,CCCCCc1ccccc1NCC,0.6733596579970242,3.8511000000000024,1.7034717395382941
13,13,CC(C)(CCCc1ccsc1)c1cc[nH]c1,0.7886776092466347,4.376700000000003,2.9188662011008404
14,14,CCCCc1coc(C)c1-c1ccsc1,0.7300798074937483,4.659120000000003,2.7083388433119673
15,15,CCCCC(C)(C)c1ccccc1,0.6460485698324179,4.154400000000003,1.7062397500088267
16,16,CCc1ccccc1CNCC(C)C,0.7541430175162855,2.994600000000002,1.728575260248352
17,17,OCCCCc1ccccc1-c1cscn1,0.8048295922492088,3.1251000000000015,2.26382310709956
18,18,CCCCc1ccccc1CNCC,0.7281092236717682,3.138700000000001,1.7121844318459853
19,19,CCCC(=Cc1ccccc1C)CC,0.6480334196125512,4.5885200000000035,2.102581177408114
20,20,CCCCCCCc1ccccc1OC,0.6072086963961173,4.2081000000000035,1.4736161241706434
21,21,CCCOc1ccccc1CCC,0.670878621913555,3.427900000000003,1.5404921408612182
22,22,CCC(C)c1ccccc1-c1cscn1,0.7456233448082409,4.323600000000003,2.7612437031400923
23,23,CCCCCc1ccccc1C(C)C,0.5977736213371941,4.5427000000000035,1.6849101714909551
24,24,CCCCCC(CC)c1cccc(O)c1,0.6809265434607475,4.466100000000005,2.389427398514485
25,25,CC(N)Cc1ccccc1CCC1=CC=CC=CC1,0.844458950073943,3.951400000000003,3.1526331333249944
26,26,CCCCCC(C)c1cccc(O)c1,0.6969450512801718,4.076000000000003,2.291271230575994
27,27,CCCCCCCCCNc1ccncc1,0.6294234169316908,4.244100000000003,1.8293543673286923
28,28,C=CCc1cncnc1Nc1ccsc1Cl,0.8430144010348223,3.6636000000000015,2.9997277395623794
29,29,CCCCNCCCCc1ccccc1C,0.6572523148015883,3.7074200000000026,1.7110902813683992
30,30,CCCCc1ccccc1COCC,0.6692515729407316,3.5657000000000023,1.7492298164613693
31,31,Cc1ccncc1CCCCCOCc1ccsc1,0.6669132202935038,4.381120000000004,2.3080544380300125
32,32,CCCC(CCc1ccccc1C)NCC,0.7369629697118518,3.705820000000002,2.41731308472923
33,33,CC=C(CCCC)c1ccccc1,0.6387693387317879,4.280100000000004,2.0151532635223397
34,34,FCc1cnccc1Cc1ccccc1,0.7429950178749523,3.1419000000000015,2.0523429090137064
35,35,CCCC(C)=Cc1ccccc1C,0.6439519827077436,4.198420000000003,2.013701288470365
36,36,CCCCCc1ccccc1C=CCCO,0.6898343054499064,3.8149000000000037,2.1488123549469957
37,37,CC1=C(CCCc2ccncc2C)CCCC1,0.6873479706199699,4.603220000000004,2.6449174452628483
38,38,CCC1CCOCCCCC1CCc1ccccc1,0.7514879452327476,4.852200000000005,3.203706993506266
39,39,CCc1[nH]ncc1-c1sccc1C(C)=CCOC(C)=O,0.8548201055777692,3.6670000000000025,3.152370190995833
40,40,CCCc1ccccc1C1CC(C(C)CC)C1,0.6536165486531296,5.178800000000005,2.7247179342656427
41,41,CCCc1coc(C)c1-c1ccsc1,0.7306165600376267,4.269020000000003,2.7820767395382937
42,42,CCCc1cnccc1Cc1[nH]ccc1C,0.8310786909613752,3.261420000000002,2.7846819201643864
43,43,CC1=C(C=CC=Cc2ccccc2C)CCOCNCCCCC1,0.7503861423912608,5.408720000000005,3.478584885898387
44,44,Cc1ccoc1Cc1ccccc1Cc1cc[nH]c1F,0.7538430041784039,4.2368200000000025,2.927659561969687
45,45,CC(N)Cc1ccccc1CCCC1=CCCC1,0.7505948726557559,4.009300000000003,2.7759069584497347
46,46,CCCNCCCCc1ccccc1C,0.6733387626208028,3.3173200000000023,1.6920021706822723
47,47,CCCC=CCc1ccncc1Cc1ccccc1C(C)C,0.5971055525960679,5.694600000000005,2.5606376429010425
48,48,CCCCc1ccccc1CC,0.6343500018453931,3.5916000000000023,1.5493293442132678
49,49,COCCC1=CCCCOCCCCCCCC=C1,0.7395777287653804,4.656500000000005,3.0794108056526666
50,50,C=Cc1cccc(COCCO)c1CCc1cccs1,0.7507769546054734,3.6852000000000027,2.5964953709882543
51,51,FCc1ccccc1-c1cccnc1,0.7030078539440565,3.2181000000000015,1.8970922179623066
52,52,CCCC1CCCCC(Oc2ccnnc2O)CCC1,0.9008783490628913,4.090200000000003,3.651846173906721
53,53,CCCOCCCc1ccnnc1-c1ccccc1,0.7110801847551844,3.5028000000000024,2.209598394073968
54,54,C=COc1ccccc1CCOc1ccsc1,0.7197953160475038,3.8919000000000024,2.572982889532863
55,55,CC=Cc1cc[nH]c1-c1ccncc1C=CC=CCl,0.7886375568614573,4.875500000000002,3.5369381742937476
56,56,CCCCC(CNC)c1ccccc1CC,0.7363318364661398,3.742200000000002,2.6090946231907672
57,57,CCc1ccccc1CCC1CCC=C1c1ncncn1,0.8338645051839629,3.8602000000000025,3.267053142964431
58,58,CCCCC1CCCCCCCC1,0.5804443981099092,4.9272000000000045,2.076393023357335
59,59,CCCCCCOc1ccncc1NCC,0.6837670572257118,3.472500000000002,2.03785349207074
60,60,CCCC1(OCO)CCCCCCCCCC1,0.7400633316525788,4.406300000000004,3.0468252257583455
61,61,CC=CCCC1CCCC(CN)CCC1,0.6984493977635551,3.8880000000000017,2.45617462148728
62,62,CCC=Cc1ccccc1CCCCC,0.578805816217708,4.842500000000004,2.031963888034687
63,63,NCCCCc1ccccc1Cl,0.714081616514288,2.6214000000000013,1.6191383939870239
64,64,COc1ccccc1C=CCCCCO,0.7251120381087458,2.8710000000000018,1.9328447467108933
65,65,CC=CCCc1ccccc1OCCC,0.6366814565868508,3.9841000000000033,2.043826499841485
66,66,C=Cc1ccccc1CCCN(CO)c1ccncc1,0.7838204143013803,3.1136000000000017,2.555966723773402
67,67,CCCCCc1ccccc1C,0.5917117787990889,3.7277200000000024,1.4036270817698302
68,68,CCCC=CCc1ccccc1CC(C)C,0.6000396361797091,4.7839000000000045,2.2394807830406407
69,69,CCc1ccccc1CCC1CCC=C1Cl,0.7076790582626249,4.714300000000004,3.04223181382622
70,70,CCCc1cc[nH]c1Cc1ccnnc1Cl,0.8853123532830454,3.001400000000001,3.074126736217897
71,71,Cc1ccoc1COC=Cc1ccccc1,0.7225922419493322,3.775520000000003,2.6035252347591324
72,72,CCCCCOCC=Cc1ccccc1OC,0.6347368872349004,3.915200000000003,1.99207694290806
73,73,CCCCOCCCCCc1ccncc1Cl,0.615215442344526,4.2645000000000035,2.0566537089991126
74,74,CCCCCCOCC=Cc1ccccc1OC,0.6063639435944661,4.3053000000000035,2.0005180887138074
75,75,CCc1sccc1COCC=Cc1ccsc1,0.6927100816238131,4.602000000000003,2.8932139664559404
76,76,CCCNCCc1ccccc1CC=CCl,0.7159134026976449,3.5237000000000025,2.3964748967530163
77,77,OCCC1CC=CCCCCCCCCCCC1,0.6666218171375038,5.236000000000005,3.0434633675403564
78,78,Cc1cn[nH]c1C=Cc1ccccc1F,0.7962335717482197,3.0276200000000006,2.599215050825384
79,79,CCCC=Cc1ccccc1CCCOC(C)C,0.595289413070148,4.857500000000004,2.2643918965801504
80,80,OCCCCc1ccccc1COc1cscn1,0.7807158611599105,3.0371000000000015,2.5105803026247155
81,81,CCCCc1ccccc1C,0.6163990339481857,3.337620000000002,1.377200832575145
82,82,CCCc1cn[nH]c1-c1ccoc1C,0.808037548617537,2.930620000000001,2.614808277999831
83,83,C1=CC=C(CCCCC=Cc2ccccc2)OCC=C1,0.6358609413901372,5.286700000000005,2.8571988723145143
84,84,CCCC=C(Oc1ccccc1CC)Oc1ccnnc1C,0.7084803722140415,4.446720000000004,2.9341958846592853
