CC(C)(Cl)Br,2.720468382288363,-2.9,4.3607916831970215
O=C1C=CO1,2.995824536134517,-3.0,4.409534454345703
CC(O)I,3.3583972712334926,-3.0,4.430507183074951
CC(O)F,2.835462655848877,-2.9,4.430758714675903
ClCCCl,2.8143845849295186,-2.4,4.7178955078125
O=CCBr,3.426753815698749,-2.5,4.797132253646851
Clc1ccn[nH]1,3.408365842403809,-3.9,4.793538808822632
CC(C)C=O,2.414123487183467,-3.2,5.187565803527832
CC1CCCOCN1,3.574949193876419,-4.4,5.199778318405151
Cc1c(I)cnn1C,2.773514923721512,-3.9,5.267602920532227
COC1CCN1C,3.5210740258644897,-3.5,5.536919116973877
CCC1CCC=CO1,3.59653113367575,-4.0,5.748551368713379
O=CC(O)C=O,3.7478936252092376,-3.7,6.243116140365601
ClCC1C2CCC1CC2,3.583562170565208,-4.4,6.258856773376465
O=CCCC(=O)Cl,3.048831278831771,-3.6,7.2295897006988525
CCC1C=COC1(C)C=O,4.70808341167197,-4.8,7.340008497238159
COC1CCCCOCC1O,3.258230262186986,-5.2,7.458460330963135
CC1CCCOC(N=O)CC1,3.8286873341472827,-5.3,7.509303569793701
C=CCC1=COCOC1F,4.613025734298169,-5.0,7.539402484893799
C=C1CC=CC=C(C=O)CO1,3.9607680782327135,-5.4,7.623933792114258
CC=CCCCBr,2.9198980804512047,-4.2,7.671021461486816
COC1(C)NOC1C=O,5.226597821452781,-4.2,7.674722671508789
CCCc1cc[nH]c1Cl,2.8739473918409413,-4.7,7.7128565311431885
CCCC(O)CBr,3.1304420420588226,-3.8,7.746155261993408
CCC(O)C(C)OC,3.348446221465222,-4.0,8.249791622161865
CCOC(O)C(C)C,3.2314444781573552,-4.1,8.302945613861084
C=CC=COCN,4.1603604286293425,-3.9,8.35690712928772
CCCCC1(C)OC1C,3.4132922194460917,-4.3,8.96879267692566
CC=CC(I)=CCOC,3.8298145456870945,-4.5,9.104961156845093
CNCNCC=O,3.6494737889532285,-3.7,9.367876052856445
CCOC(O)CC=O,3.6939432693661463,-3.9,9.33073616027832
CCNCCCO,2.0393992950261026,-3.7,9.502703189849854
ClC1CCNN1CN1CCO1,4.766553035008151,-5.2,9.83919882774353
COCCC(C)C(C)Br,3.2873102796467624,-4.0,10.05955457687378
C=CC(=O)C(C)CCO,3.467942449382374,-4.1,10.089802742004395
CCC(C)OCC(C)O,3.172158440181878,-4.5,10.363741397857666
CCN1CC(C)C1CC(C)C,3.574965574927637,-5.0,10.56572937965393
COCC(C)C(Br)C(C)C,3.7501369501335073,-4.3,10.578697443008423
COCC1=CC(C)CC=C(C)CCC1,3.859897378418429,-6.3,10.716575384140015
CC(=O)OC(CO)CO,2.4404440607372617,-4.7,10.835577249526978
CCC(C)C(C)C(C)(C)CC,3.399665663344968,-4.8,11.03719425201416
COCCC(C)(O)C(C)F,3.7414526424411996,-4.5,11.046118974685669
O=C1CN1CC1=C(CF)OCC1,3.9972865903691543,-5.0,11.13127088546753
OCCOCCCF,2.4800936450002347,-3.8,11.291738986968994
CC(C)C(Br)C(C)CCO,3.779662488595047,-4.6,11.313680648803711
C=C(OC)OCOC=O,3.7710145456870965,-3.7,11.500069379806519
CC(C)OCOCCI,3.0857683918409418,-3.9,11.669434309005737
CCC(C)CC(=O)C1(C)CO1,3.7262781175574213,-5.1,11.782142639160156
CCC(=O)C(C)=C(C)CC=O,3.3719602264071202,-4.8,11.880422115325928
C=C(OC)OC(=O)CCC,2.963200135906284,-4.4,12.076538562774658
CCOCCC(C)C(C)Br,3.2756094471749275,-4.3,12.321080207824707
CCCCCC1(N)COCO1,3.7783530350081502,-5.1,12.60325837135315
CCC(C)CCc1ccccc1,1.932404360833985,-5.9,12.681618690490723
COCCC(C)(O)CCF,3.4280251003167654,-4.1,12.997038841247559
CCCCCCCCC,1.2626212902326763,-4.7,13.101187229156494
CC(C=O)OC(C)CCO,3.9563449501335066,-4.6,13.23939037322998
CC(Cl)OCCCNC=O,3.469772437594872,-4.1,13.302863836288452
COC(C)C(C)CC(C)CBr,3.898483950663419,-4.7,13.618415594100952
CCCCC1CCOCCC(C)OCC1,3.4329886962581924,-5.9,13.623641729354858
Cc1cnccc1CCCCO,2.075344728828652,-5.3,13.87083125114441
CCCCCCOC(F)Cl,3.0365467965692314,-4.7,13.86974024772644
CCC=C(C=CCBr)CC=O,3.8833003362972303,-5.0,14.250926971435547
COC(=O)C(F)(CF)c1cnccn1,3.584745195073035,-5.5,14.667551517486572
CCCC(Br)CC(C)OCC,3.547593161134534,-4.6,15.586225986480713
CC(C)CCC(C)(O)OCC=O,3.756473416446303,-5.4,16.68385910987854
CCOCCCCOCO,2.3275677183238663,-4.1,17.366084814071655
CCCOC(C)OCCOC,2.823372637985818,-4.2,17.658294200897217
COC(c1ncncn1)C(C)(CBr)OC,4.303907388941085,-5.1,17.891117334365845
CCOC1C=C(OC(C)CN)OCC1,4.291836642522913,-5.5,17.934970140457153
CCOC(CC)CNC1(O)CCO1,4.119861267532754,-4.9,19.071274518966675
COC(C)(C)CC(C)C(C)c1nncs1,4.046373317646527,-5.5,19.2578387260437
CCOC(O)C1=CC=CC=C(CCN)C=C1,4.072380777036921,-6.4,20.51288151741028
CCC=CCc1nnccc1CCOC,2.98099859286474,-5.8,21.713104724884033
CCOC(=O)C1C(=O)COC1c1cncnc1C,3.7199851632960623,-6.1,22.415378093719482
CC=COCOC=CCCCOC,3.3746135545826306,-5.1,23.471426963806152
C=COC(CCOCC)OCCC,3.4671158978512615,-4.4,23.49886393547058
OC(CCCCCCF)C1=COCO1,3.624192887380726,-5.6,23.87464952468872
CC=C1CNOC(N)CC=C1CC=COC(C)=O,4.774032958449735,-7.2,25.162079095840454
C=CC(=O)NC(C=CC=COC)C(=O)OC,3.8566343727435406,-5.6,27.431516408920288
O=C(CCOC=CF)CNCc1ccccc1,2.654725608528155,-6.2,35.1565465927124
Cc1ccccc1,1.0,-4.3,3.6596102714538574
ClCc1ccccc1,1.3504508052313078,-4.3,5.10933256149292
O=Cc1ccccc1,1.4390300694453533,-4.5,5.183075904846191
CCc1ccccc1C,1.360634776456326,-4.9,5.286299467086792
CCc1ccccc1Cl,1.3920821610717091,-4.8,5.451775074005127
