,i,smi,qed,logp,sas
0,0,CCOc1ccc(Nc2ccc(Cl)c(Cl)c2)cc1,0.8383000629172989,5.135700000000003,1.5632090911502843
1,1,CCOc1ccc(Nc2ccc(Cl)cc2)cc1Cl,0.8383000629172989,5.135700000000003,1.5796344305168013
2,2,CCOc1ccc(Nc2ccc(Cl)cc2Cl)cc1,0.8383000629172989,5.135700000000003,1.580457054951193
3,3,CCOc1ccc(Nc2cc(Cl)ccc2Cl)cc1,0.8383000629172989,5.135700000000003,1.5857647472588816
4,4,COc1ccc(Cl)cc1Nc1ccc(Br)cc1,0.8740600488455558,4.854700000000002,1.5954492741482493
5,5,COc1ccc(Br)cc1Nc1ccc(Cl)cc1,0.8740600488455557,4.854700000000003,1.6070108126097864
6,6,COc1ccc(Nc2ccc(Br)cc2Cl)cc1,0.8740600488455558,4.854700000000003,1.609918504917479
7,7,COc1cc(Br)ccc1Nc1ccc(Cl)cc1,0.8740600488455558,4.854700000000002,1.6215261972251724
8,8,COc1ccc(Cl)c(Nc2ccc(Br)cc2)c1,0.8740600488455558,4.854700000000002,1.6240906203020948
9,9,COc1ccc(Nc2ccc(Cl)c(Cl)c2)c(Cl)c1,0.8194254287438882,5.399000000000002,1.7029615798380693
10,10,CCOc1ccccc1Nc1ccc(Cl)c(Cl)c1,0.8383000629172989,5.135700000000003,1.6197339780281155
11,11,CCOc1ccc(Nc2ccccc2Cl)cc1Cl,0.8383000629172989,5.135700000000003,1.6207873716932717
12,12,CCOc1ccc(Nc2ccc(Br)cc2)cc1,0.889422947414615,4.591400000000003,1.4880967231278426
13,13,COc1cc(Cl)ccc1Nc1ccc(Br)cc1,0.8740600488455558,4.854700000000002,1.6271627356867082
14,14,CCOc1ccc(Nc2ccc(Br)cc2C)cc1,0.8671898147974568,4.899820000000004,1.6221068287068459
15,15,CCOc1ccc(Nc2ccc(Cl)cc2)c(Cl)c1,0.8383000629172989,5.135700000000003,1.625128548163861
16,16,COc1ccc(Nc2ccc(Br)cc2)c(Cl)c1,0.8740600488455557,4.854700000000003,1.6326694664559405
17,17,COc1ccc(Nc2ccc(Cl)c(Cl)c2)c(C)c1,0.8496944194247206,5.054020000000002,1.64430650291499
18,18,Clc1ccc(CNc2ccc(Cl)c(Cl)c2)cc1,0.8113793559404948,5.2589000000000015,1.541492543379018
19,19,COc1cc(Nc2ccc(Br)cc2)ccc1Cl,0.8740600488455557,4.854700000000003,1.640757927994402
20,20,CCOc1cc(Cl)ccc1Nc1ccc(Cl)cc1,0.838300062917299,5.135700000000003,1.6376525300643117
21,21,COc1ccc(Nc2ccc(Cl)c(Cl)c2)cc1,0.8671219380203841,4.745600000000002,1.496077158763633
22,22,CCOc1cccc(Nc2ccc(Cl)c(Cl)c2)c1,0.8383000629172989,5.135700000000003,1.6398923490688375
23,23,CCOc1ccc(Nc2ccc(Br)cc2)cc1C,0.8671898147974568,4.899820000000004,1.6443556974851283
24,24,CCOc1ccc(Nc2ccc(Br)cc2Cl)cc1,0.8287763277587379,5.244800000000003,1.6703538875303767
25,25,CCOc1ccc(Nc2c(Cl)cccc2Cl)cc1,0.8383000629172989,5.135700000000003,1.6474724395665756
26,26,Clc1ccc(NCc2ccc(Cl)c(Cl)c2)cc1,0.8113793559404948,5.258900000000002,1.554265620302095
27,27,CCOc1ccc(Nc2cccc(Cl)c2Cl)cc1,0.8383000629172989,5.135700000000003,1.6484199508787913
28,28,COc1ccc(Cl)c(Nc2ccc(Cl)cc2Cl)c1,0.8194254287438881,5.399000000000002,1.7321714259919148
29,29,CCOc1ccc(Nc2cccc(Cl)c2)cc1Cl,0.8383000629172989,5.135700000000003,1.6504968739557153
30,30,CCCc1ccc(Nc2ccc(Br)cc2)cc1,0.8211885179255697,5.1452000000000035,1.5340489994229731
31,31,COc1ccc(Nc2ccc(Cl)cc2C)cc1Cl,0.8496944194247205,5.054020000000003,1.6651643490688386
32,32,CCOc1ccc(Nc2ccc(Cl)c(Cl)c2)c(C)c1,0.8102855975439166,5.4441200000000025,1.7094036605056502
33,33,CCOc1ccccc1Nc1ccc(Cl)cc1Cl,0.8383000629172989,5.135700000000003,1.6564452902453084
34,34,COc1ccc(Nc2ccc(Cl)cc2Cl)c(Cl)c1,0.8194254287438882,5.399000000000002,1.740407118299606
35,35,COc1ccc(Nc2ccc(Cl)cc2Cl)cc1,0.8671219380203841,4.745600000000002,1.5144031203020951
36,36,Clc1ccc(CNc2ccc(Cl)cc2Cl)cc1,0.8113793559404948,5.2589000000000015,1.5644367741482483
37,37,COc1ccc(Nc2cc(Cl)c(Cl)cc2C)cc1,0.8496944194247206,5.054020000000002,1.6689941952226839
38,38,COc1ccc(Nc2ccc(Cl)c(Cl)c2)cc1C,0.8496944194247206,5.054020000000002,1.669667118299607
39,39,Clc1ccc(NCc2ccc(Br)cc2)cc1,0.8643279347302466,4.714600000000003,1.4674130238433154
40,40,Clc1ccc(CNc2ccc(Br)cc2)cc1,0.8643279347302466,4.714600000000002,1.4674130238433154
41,41,COc1ccc(Cl)cc1Nc1ccc(Cl)cc1,0.8671219380203841,4.745600000000002,1.5180752356867107
42,42,CCOc1ccccc1Nc1cc(Cl)ccc1Cl,0.8383000629172989,5.135700000000003,1.6617529825530006
43,43,COc1ccc(Nc2cc(Cl)ccc2Cl)cc1,0.8671219380203841,4.745600000000002,1.5200425433790166
44,44,COc1ccc(Nc2ccc(Cl)cc2)cc1Cl,0.8671219380203841,4.745600000000002,1.5201406203020937
45,45,CCOc1ccc(Nc2ccc(Cl)cc2C)cc1Cl,0.8102855975439166,5.444120000000003,1.7171418317683482
46,46,COc1ccc(Cl)cc1Nc1cccc(Br)c1,0.8740600488455558,4.854700000000002,1.6704088895328653
47,47,COc1ccc(Nc2cc(C)ccc2Cl)cc1Cl,0.8496944194247206,5.054020000000002,1.6804948106072999
48,48,COc1cc(Nc2ccc(Cl)cc2)ccc1Br,0.8740600488455558,4.854700000000002,1.675275235686712
49,49,COc1ccc(Nc2ccc(Cl)cc2Cl)c(C)c1,0.8496944194247206,5.054020000000002,1.6817520413765301
50,50,CCOc1ccc(Nc2ccc(Br)c(C)c2)cc1,0.8671898147974568,4.899820000000004,1.6695421228244953
51,51,CCOc1ccc(Nc2cc(Cl)c(Cl)cc2C)cc1,0.8102855975439166,5.4441200000000025,1.726742702595633
52,52,CCOc1ccc(Nc2ccc(Br)cc2)c(Cl)c1,0.8287763277587379,5.244800000000003,1.6979511725982501
53,53,CCCOc1ccc(Nc2ccc(Br)cc2)cc1,0.8407365489440066,4.981500000000003,1.557867201139846
54,54,COc1ccc(Nc2cc(Cl)ccc2Cl)c(C)c1,0.8496944194247206,5.054020000000002,1.6871658875303766
55,55,COc1ccc(Nc2ccc(Cl)cc2Cl)cc1C,0.8496944194247206,5.054020000000002,1.687260041376529
56,56,CCOc1ccccc1Nc1ccc(Br)cc1,0.889422947414615,4.591400000000003,1.5469287482455787
57,57,CCOc1ccc(Nc2cc(C)ccc2Cl)cc1Cl,0.8102855975439166,5.4441200000000025,1.7316045313329376
58,58,COc1cccc(Nc2ccc(Br)cc2Cl)c1,0.8740600488455558,4.854700000000002,1.6848233126097885
59,59,COc1cc(Br)ccc1Nc1ccccc1Cl,0.8740600488455558,4.854700000000002,1.6859310049174798
60,60,CCOc1cc(C)ccc1Nc1ccc(Br)cc1,0.8671898147974569,4.899820000000003,1.6787430278018682
61,61,COc1ccc(CNc2ccc(Cl)c(Cl)c2)cc1,0.8834377212317129,4.614100000000003,1.5291149735032281
62,62,COc1ccccc1Nc1ccc(Cl)c(Cl)c1,0.8671219380203841,4.745600000000002,1.5383973510713247
63,63,COc1ccc(Nc2cc(Cl)ccc2Cl)cc1C,0.8496944194247206,5.054020000000002,1.6926738875303755
64,64,COc1ccc(C)cc1Nc1ccc(Cl)cc1Cl,0.8496944194247206,5.054020000000002,1.6929508106072984
65,65,CCOc1ccc(Nc2cc(Cl)ccc2Cl)cc1C,0.8102855975439166,5.4441200000000025,1.734870133655141
66,66,CCOc1ccc(Nc2ccccc2Cl)c(Cl)c1,0.8383000629172989,5.135700000000003,1.685744837756621
67,67,COc1ccc(Nc2ccc(C)cc2Cl)cc1Cl,0.8496944194247206,5.054020000000002,1.6975809644534525
68,68,COc1ccc(Nc2ccc(Cl)c(C)c2)cc1Cl,0.8496944194247205,5.054020000000003,1.6993948106073002
69,69,COc1ccc(Cl)c(Nc2ccc(Cl)cc2)c1,0.8671219380203841,4.745600000000002,1.5467165818405562
70,70,COc1ccc(NCc2ccc(Cl)c(Cl)c2)c(Cl)c1,0.8296043693091628,5.267500000000003,1.738668682276332
71,71,COc1cc(Br)ccc1Nc1cccc(Cl)c1,0.8740600488455558,4.854700000000002,1.6968175433790176
72,72,COc1cc(Cl)ccc1Nc1ccc(Cl)cc1,0.8671219380203841,4.745600000000002,1.5497886972251713
73,73,Clc1ccc(CNc2ccccc2Cl)cc1Cl,0.8113793559404948,5.2589000000000015,1.5992281203020955
74,74,CCOc1ccc(Nc2ccc(Cl)cc2Cl)c(C)c1,0.8102855975439166,5.4441200000000025,1.7447296401863461
75,75,COc1ccc(NCc2ccc(Cl)c(Cl)c2)cc1,0.8834377212317129,4.614100000000003,1.541136692960242
