FCl,3.9669525343340073,-1.8,3.81152606010437
O=C1CO1,2.218876892621827,-2.7,4.132953882217407
FC1C=CN=N1,5.387291537757556,-3.6,4.634774923324585
O=CN1CCOC1,3.484389740370233,-3.9,4.774808168411255
FC1=CC=CC=CC1,3.55294645740522,-4.4,5.14189338684082
O=CN1CCCCCOC1,2.987170692935459,-4.7,5.610867500305176
CN1CCC1(F)CF,4.586815796838673,-3.9,6.315616130828857
C=C(C=O)CF,4.08702285597847,-3.4,6.316665410995483
CC(C)(C)CCF,2.7717819575648033,-3.8,6.501091718673706
CNCNCCl,3.8755661252092386,-3.4,7.387345314025879
CC1CC(C=O)CC(=O)NC1=O,3.8474171448658314,-5.4,7.625385999679565
CCC(C)C(O)C=O,3.591300836849837,-4.4,7.899855613708496
CC1CC(=O)CCC2(CCOCC2=O)C1F,4.747949646148365,-6.3,7.9346983432769775
CC=CC=C1C=CCOC1F,4.6963798340155956,-5.6,7.93754243850708
FC(F)C=COCCl,4.253490747897337,-4.2,8.652344942092896
CCC1=CC=CC=C(F)CCOC=CC1,4.123759982209858,-7.0,8.907022714614868
O=CC1CCCCC2CN(C=O)CC2C1,3.9797757543814525,-6.7,9.387379884719849
NCCNCC=O,2.9835029387507994,-3.6,9.70397400856018
CC1C=CC2(CCCC(=O)N3CCOC(CCC2)C3)C1,5.9159501526865625,-7.3,9.852433443069458
O=COC=CCCF,3.989846791853381,-3.9,9.881690263748169
CC(Br)CC1=CCC(CF)C=C1,4.508067494516181,-5.3,10.803713083267212
CNC1CN(CC=O)CCC1C,3.4822353266840143,-4.9,11.270519018173218
CCCC(C=O)CCC,2.688349161071711,-4.3,11.320459604263306
CC1=CC=CC(CCC=O)CO1,4.19745594454439,-5.3,11.60580563545227
CC(CF)CNC(=O)C=O,3.5730475855238666,-4.5,11.807100057601929
CNC(F)C1C=C(F)C(C=O)=CC1,4.8742392895107765,-5.5,12.594013452529907
O=C1CC(NCCCF)N1,3.7291211555435897,-4.4,12.814894914627075
CCCC(=O)C(O)CC=O,3.428344626943984,-4.5,13.017683029174805
O=CCCCCCCF,2.5025492379947867,-4.1,13.41608715057373
O=C1CC(CF)CC(C2CCCCC2)N1,3.6214609383978686,-7.0,13.60639214515686
CC(C)C(O)C(C)CCC=O,3.4486775681068718,-4.9,13.655356884002686
CC(C)CCC1CC(=O)NC(=O)C1C,3.46627924607321,-6.0,13.918659687042236
CCCC1CCNCCC1CC=O,3.4901161650676524,-5.3,14.268800973892212
CC(N)Nc1cnoc1OC=O,4.420185891068455,-5.2,14.423968315124512
CCCCCCN(C=O)CC,2.5350126439895373,-4.4,16.059285402297974
ClC1(CCC2CC3CC4(CNC4)CC23)C=CC1,5.474192543379018,-7.3,16.8198459148407
CCOCC1C=C(C)COC(C)CC2C(=O)N2C1,4.735900656761145,-6.5,16.8870210647583
O=CCCN(CC=O)C1CCCC1,2.9449224942915713,-4.9,17.389155626296997
O=CCCNC(=O)Cc1ccn[nH]1,2.7859387105077857,-5.4,17.530802965164185
CC1=CCOC(C)(CCCC=O)CC1(C)Br,4.638624058806326,-6.1,17.661437273025513
CC1NC(=O)N1CCC1CNC(C)(C)C1=O,4.474411894226721,-6.1,18.21712350845337
CCCCCCCCN(C)C=O,2.3175807222469977,-4.8,18.8147029876709
CC1=CC(CC(=O)N2CCCN3C(C)CC23)N(C)C1,4.392082371284861,-7.3,19.20865821838379
Cc1nc(COCC2(C)CCCO2)sc1C,3.4169592385753838,-5.9,19.229835987091064
CCCC(C)(CC(C)C)c1cccc(Br)c1,2.8694358038705534,-6.2,19.9996018409729
CC=CC(C=O)=CCCCCC=O,3.508851288470365,-5.4,20.211502075195312
CCCCCNC(N)(O)NCCl,3.74296001694258,-5.4,22.592945337295532
CCCCCN1CCC1(CF)NCF,4.163473597439898,-5.2,23.215135097503662
C=C(C)C=CC(F)CC(=O)CCCBr,3.961946234574074,-5.6,23.578614234924316
CC1(CNC(=O)NC2C=CC(CO)C2)CCCC1,3.804262955151266,-6.6,24.093993663787842
CN(Cc1ccc(Cl)nc1)C(=O)C1CC23OC2CC13,4.562410481986056,-7.1,24.585540771484375
CCCCCCCCCC(C)=C(C)F,2.4303498164613693,-5.4,25.266427516937256
CCC1C2COC(C2CC)C1Cc1ccc(Cl)nc1,4.968323694180376,-7.2,25.51440191268921
Cc1c(C(N)=O)csc1CCCCC(C)C,2.5332289762427873,-6.2,26.040399312973022
CC=CC=CC=Cc1ccsc1C(CC)CC,3.300233889532864,-6.7,26.483145236968994
CNC(=O)NC(=O)CC(CC(C)C=O)C(C)C,3.517269787676172,-6.7,26.815659523010254
CCCCCCCCNc1nccs1,2.0421560078309753,-5.3,27.071070909500122
CN(Cc1cnc(Cl)c(F)c1)C(=O)C1CC2CCC1O2,4.461053015193643,-7.2,27.729818105697632
C=CC(=CCc1ccncc1N=O)CCNC=O,3.6795584124172542,-6.6,30.885431051254272
NC(CCF)C1CCC(OC(F)=CC=CCBr)C1,4.810993875522939,-6.4,36.2953097820282
CCC=C1OCCOC1=Cc1ccccc1CC1(C)CCCO1,3.7560469770734457,-7.5,38.83694124221802
CCN(CCc1ccc(C=O)c(F)c1)CC(C)NC,2.9381351505385496,-6.3,40.00073456764221
COCC(=O)NCC1CC(Cc2c(O)cccc2F)CO1,3.367257404672433,-7.1,40.599892377853394
CCCC1CCC(CNCc2csccnc[nH]2)NC1,3.8872145861506056,-7.0,42.37975525856018
CC(CN(C)C(C)C)OCCCC1COCC(O)C1C,4.165633237292591,-6.3,45.22504663467407
CC1=CC(C(=O)N2COC3(CCCN(CC4CCCCC4)C3=O)C2)N=N1,4.750716451533322,-7.7,46.30197310447693
CC1=CC(C(=O)N2CCC3(CNCN(CC4CCCCC4)C3=O)C2)N=N1,4.711315836148706,-7.3,47.80293393135071
CC1=CC(C(=O)N2CCC3(CCCC3(N)CC3CCCCC3=O)C2)N=N1,5.3895136890478605,-8.7,48.23076772689819
C=CCCC1NN1CCCCC1=CC(F)=CCC1CC,4.714150277311126,-6.6,48.9423463344574
CC1CC(C(=O)N2CCC3(C=O)C=CC(CC4CCCCC4)C23)N=N1,5.181995275169379,-7.9,50.852707386016846
CCC(CCCC(=O)NC(=O)NC)CNCCC=O,3.060734854680563,-6.0,51.161200761795044
CCOCC(CCF)CNCCC(C)CC(=O)CO,3.837297603905589,-5.5,62.19191026687622
CCCCC(N)CCCCCNC(=O)N(C)CC(F)F,3.026885532977464,-6.3,64.58943033218384
CCCC12CN(CCO1)CC2CCCC=CC=CC(C)CCF,5.435915782015966,-6.7,69.2438747882843
C=CCC1=CC(C(=O)NCOC(=O)CCN(C)CCCCC)N=N1,3.907356311189514,-6.7,104.18543601036072
OC(Cc1[nH]ccc1CCCCCCn1cccn1)c1ccc(F)cc1,3.07153195309557,-7.2,104.54954075813293
CC1=CC(C(C)N(C)CCC(=O)CCCNCC2CCCCC2)N=N1,3.9408652811730978,-7.3,107.31837964057922
C=CC=C(C)OCCNCCCCCCCCC(C)CC=C,3.342114765575097,-5.7,113.95608711242676
CCCC1C=CC(CNCN(COC=O)CC2CC=CCC2)(N=N)CNC1,5.168762872907509,-7.1,113.96748518943787
CCc1cccc(CC)c1-c1nnccc1NC(=O)CCCCNCc1ccccc1C,2.5152155885497827,-8.2,193.74520325660706
O=CCCNCc1ccccc1,1.8238712317375096,-5.2,14.4478440284729
CCCCC(CC(C)C)c1ccccc1,2.245312013899099,-6.3,19.883593797683716
CCCC(CC)Nc1cc(Br)ccc1CC,2.6232686791348243,-5.9,22.914564847946167
CCCCOc1ccccc1C(C)CCC,2.2370269308830757,-5.8,24.22599220275879
CC(=O)NCCOC(F)Cc1ccccc1O,2.9195126969497682,-5.9,28.521746158599854
Cc1ccccc1CC(Cl)(C=CCF)COC=O,3.8451415738343515,-6.3,31.462116956710815
COCC(=O)NC1(Cc2ccccc2)OC=CC1OC,3.6821573707522646,-7.0,33.85963749885559
CCCC(CC(C)C=CCBr)c1ccccc1CC,3.5060525385935417,-6.4,36.30053997039795
CCCC1(CCCc2ccccc2)C=C(C)C=CC(Br)=C1,3.388781306736143,-7.8,37.73961639404297
CCCc1sccc1CCCCNc1nccs1,2.595674061695835,-6.0,37.769256830215454
COCC(=O)C(N)OCCCc1ccccc1F,2.941068035372812,-6.5,38.26185345649719
CCC=CC=CCc1ccsc1Cc1ccccc1C,2.800680782128838,-6.1,38.39245271682739
CCCCC(C)(C)CCCCc1ccccc1C=O,2.2710297853242274,-6.4,40.49276351928711
CCc1cn[nH]c1CCCCCNc1nccs1,2.6802218120586776,-6.4,40.75037980079651
Cc1ccccc1CCC(C)(CC(C)C)c1cccc(Br)c1,2.7555467307542862,-7.9,41.083980083465576
CC=CC=CC=Cc1ccsc1C(CC)c1ccccc1C,3.4141209336006213,-7.8,43.140777826309204
CCCCCC1(C(c2cccnn2)C(C)C)CC=C(C)CC1,3.9730607272452474,-7.4,43.398433446884155
COC(=O)NCCOCC(F)Cc1ccccc1O,2.9182745108154293,-6.2,43.549755334854126
CCCCCCCCNc1ncc(-c2ccn[nH]2)s1,2.5507602072607813,-6.7,46.893543004989624
CCCCCCCCNc1cn[nH]c1-c1nccs1,2.577055536931111,-6.3,47.60830855369568
C=CCCCC(C)(CCCC)Cc1ccccc1C=O,3.1510567783987096,-6.1,48.582327365875244
O=Cc1cccc(O)c1CCCCc1cc[nH]c1CCO,2.804905158893707,-7.0,49.399773597717285
CCCc1ccccc1CCCCCCC(C)=C(C)F,2.4046581030837455,-6.6,49.482399225234985
C=CCCCC(C)(C)CCCCc1ccccc1C=O,2.499264421765064,-6.6,50.408331871032715
CCCc1cncnc1CCCCCNc1nccs1,2.6468983247265108,-6.4,50.818684816360474
COCC(=O)NCCOCCCc1c(O)cccc1F,2.228698212973855,-6.2,51.68866157531738
CCc1ccncc1CCCCCCNc1nccs1,2.4272490418060393,-6.8,51.793712854385376
CCCCc1ccnnc1CCCCN(C)CC(=O)F,2.900575410776053,-6.1,54.15724301338196
CC=CC(Br)C(c1ccccc1)C(CCC)c1ccccc1C,3.5317298201379943,-6.8,55.91728067398071
CCc1occc1CCCCCCc1ccc(C=O)c(F)c1,2.4766354450988466,-6.8,58.479427337646484
CCCCCc1ccccc1CNc1cnoc1CCC=O,2.7052272033406037,-7.3,63.121450901031494
CCOCC(=O)NCCOCC(C)Cc1c(O)cccc1F,2.8769139438690416,-6.4,69.81533622741699
CCc1ccnn1CCCCCC1C=CC1(O)c1ccc(F)cc1,3.7554421667122266,-7.9,70.09592366218567
OC(c1ccc(F)cc1)c1[nH]ccc1CCCCCn1cccn1,3.0625099408434426,-7.3,72.49340772628784
CCCOCCc1ccccc1CCCCCC(C)=C(C)C,2.351932538328196,-6.0,73.82910704612732
CCCC(N)Cc1ccnnc1CCCC(=O)N(C)CC(F)F,3.4881944922448405,-7.1,74.01760005950928
CCCC(N)Cc1ccnnc1CCCCN(C)CC(=O)F,3.535634498724024,-6.7,74.15962314605713
CCc1cccc(CC)c1CCC(C=O)CCCc1ccccc1,2.77461881805319,-7.3,74.25920796394348
CCc1ccnn1CCCCCC1NCC1(O)c1ccc(F)cc1,3.685960561361055,-7.7,76.96322417259216
CCc1cccc(CC)c1CC(=O)NC(C)CCCc1ccccc1,2.4745911434990333,-7.8,81.03170084953308
OC(Cc1[nH]ccc1CCCCCn1cccn1)c1ccc(F)cc1,3.071832073165547,-7.3,87.217041015625
