,i,smi,qed,logp
0,0,Cc1ccccc1-c1cccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.8775382382772836,-12.2
1,1,c1ccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)cc1,1.5199312402114806,-12.1
2,2,Cc1ccccc1-c1cccc(-c2ccccc2-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)c1,1.7499020904425535,-12.0
3,3,Oc1cccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.8325020726628694,-12.0
4,4,CCc1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.8817051531730797,-12.0
5,5,CCc1cccc(-c2ccc(-c3ccccc3)c(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.968820284463174,-12.0
6,6,Cc1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.7690078810696868,-11.9
7,7,Oc1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.823855013936818,-11.9
8,8,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3cccc(-c4ccccn4)c3)c2)cc1,1.9010291719354964,-11.9
9,9,Cc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4cccc(F)c4)cc3)c2)c1,1.952504011298199,-11.9
10,10,Nc1cccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.841230184550982,-11.8
11,11,OCc1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.9154370796536782,-11.8
12,12,Oc1ccccc1-c1cccc(-c2ccccc2-c2ccc(-c3ccccc3-c3ccccc3)cc2)c1,1.700192147593178,-11.7
13,13,Cc1ccccc1-c1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.90005345425614,-11.7
14,14,Cc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4F)cc3)c2)c1,1.9439022666510954,-11.7
15,15,Cc1cccc(Cc2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.9745731775877484,-11.8
16,16,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3ccccc3-c3ccccc3)c2)cc1,1.4772552152294924,-11.6
17,17,Fc1ccccc1-c1cccc(-c2ccccc2-c2cccc(-c3ccccc3)c2)c1,1.6148239422944002,-11.6
18,18,Cc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4)cc3)c2)c1,1.8420090298453289,-11.6
19,19,Oc1ccccc1-c1cccc(-c2ccccc2-c2ccc(Oc3ccccc3)cc2)c1,1.8515471386934088,-11.6
20,20,Clc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4)cc3)c2)c1,1.856560608792698,-11.6
21,21,Fc1ccccc1-c1cccc(-c2ccccc2-c2ccnc(-c3ccccc3)c2)c1,1.9416364795221313,-11.6
22,22,Cc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4-c4ccccc4)cc3)c2)c1,1.9447475840207087,-11.6
23,23,Nc1cccc(-c2cccc(-c3cccc(Cc4ccc(-c5ccccc5)cc4)c3)c2)c1,1.8468828255900007,-11.5
24,24,Fc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4)cc3)c2)c1,1.8539866816671946,-11.5
25,25,c1ccc(-c2ccc(Cc3cccc(-c4cccc(-c5ccccn5)c4)c3)cc2)cc1,1.8767369542227463,-11.5
26,26,Cc1ccccc1-c1ccc(Cc2cccc(-c3cccc(-c4ccccc4C)c3)c2)cc1,1.8888882526584663,-11.5
27,27,Nc1cc(Cc2cccc(-c3cccc(-c4ccccc4)c3)c2)ccc1-c1ccccc1,1.9147395273573764,-11.5
28,28,O=Cc1cccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)c1,1.9700815997353658,-11.5
29,29,c1ccc(-c2ccc(-c3cccc(CCc4cc(-c5ccccc5)cc(-c5ccccc5)c4)c3)cc2)cc1,1.683214013893597,-11.4
30,30,c1ccc(Cc2cccc(-c3ccccc3-c3cccc(-c4ccccc4)c3)c2)cc1,1.6319045102695746,-11.4
31,31,c1ccc(-c2cccc(CCc3cccc(-c4ccc(-c5ccccc5-c5ccccc5)cc4)c3)c2)cc1,1.6719075121349487,-11.4
32,32,c1ccc(-c2cccc(-c3ccc(-c4ccccc4-c4cc(-c5ccccc5)cc(-c5ccccc5)c4)cc3)c2)cc1,1.6277702879466318,-11.4
33,33,c1ccc(-c2cccc(CCCc3cccc(-c4ccc(-c5ccccc5-c5ccccc5)cc4)c3)c2)cc1,1.7552660976109529,-11.4
34,34,Cc1cccc(-c2cccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c2)c1,1.7776549397957364,-11.4
35,35,Cc1ccccc1-c1ccc(Cc2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.838470244420229,-11.4
36,36,Fc1ccccc1-c1ccc(Cc2ccccc2-c2cccc(-c3ccccc3)c2)cc1,1.8702580986712416,-11.4
37,37,Oc1ccccc1-c1cccc(-c2cccc(Cc3ccc(-c4ccccc4)cc3)c2)c1,1.9072142120315654,-11.4
38,38,c1ccc(-c2ccc(-c3ccccc3-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)cc2)cc1,1.446037266511544,-11.3
39,39,c1ccc(-c2ccc(Cc3ccccc3-c3cccc(-c4ccccc4)c3)cc2)cc1,1.670517240981681,-11.3
40,40,c1ccc(-c2ccc(-c3cccc(CCCc4cc(-c5ccccc5)cc(-c5ccccc5)c4)c3)cc2)cc1,1.7678387399841267,-11.3
41,41,Fc1ccccc1-c1ccc(Cc2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.8504478962420912,-11.3
42,42,Clc1ccccc1-c1ccc(Cc2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,1.8530218233675946,-11.3
43,43,Fc1ccccc1-c1ccc(Nc2ccccc2-c2cccc(-c3ccccc3)c2)cc1,1.8688822282258961,-11.3
44,44,Cc1ccccc1-c1ccc(Oc2cccc(-c3cccc(-c4ccccc4C)c3)c2)cc1,1.8731707268852702,-11.3
45,45,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3-c3cccnc3-c3ccccc3)c2)cc1,1.879506700330019,-11.3
