,i,smi,qed,logp
0,0,COc1ccccc1,1.0,-4.3
1,1,CCCCCCCCCCCCC,1.144365108313803,-5.0
2,2,CCCCCCCCCCCC,1.167517301043361,-5.0
3,3,CCCCc1ccc(Cl)cc1,1.2626529417562864,-5.8
4,4,Cc1ccccc1F,1.192665672972261,-4.6
5,5,Clc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1,1.413963981252138,-8.1
6,6,CC(=O)Nc1ccccc1C,1.2668757209126156,-5.5
7,7,O=C(Nc1ccccc1)C1CCCCCCC1,1.4347515049174806,-7.7
8,8,CCCCCCCCC,1.2626212902326763,-4.7
9,9,CCCCC(=O)Nc1ccccc1C,1.3535610590649192,-6.2
10,10,O=C(Nc1ccccc1)C1CCCCCC1,1.4014610776396594,-7.0
11,11,CCCCCCc1ccc(Cl)cc1,1.3435324735015506,-6.0
12,12,Cc1ccccc1NC(=O)C1CCC1,1.3886663845087064,-6.6
13,13,Cc1ccc(-c2ccccc2-c2ccccc2F)cc1,1.4856232224471402,-7.8
14,14,Cc1ccccc1NC(=O)C1CCCC1,1.4356486823101786,-6.9
15,15,CCCCCCC(=O)Nc1ccccc1C,1.4076253984252567,-6.2
16,16,CCCCCCCC,1.304762875769466,-4.4
17,17,Cc1ccccc1NC(=O)C1CCCCC1,1.4651494786928136,-7.0
18,18,Cc1ccccc1NC(=O)C1CCCCCC1,1.4946778848232896,-7.4
19,19,CCCCCCCC(=O)Nc1ccccc1C,1.4489742741482488,-6.3
20,20,Cc1ccccc1NC(=O)C1CCCCCCC1,1.524279627175348,-7.6
21,21,CCCCc1ccccc1F,1.4196057953543004,-5.7
22,22,O=C(Nc1ccccc1F)C1CCCCCCC1,1.5743121715540447,-8.1
23,23,O=C(c1ccccc1)C1CCCCCC1,1.5206443076151075,-7.0
24,24,CCc1ccccc1F,1.3960975456870948,-4.8
25,25,O=C(c1ccccc1)C1CCCCCCC1,1.5446479843499699,-7.3
26,26,CCCCCCCCC(=O)Nc1ccccc1C,1.4889991363991548,-6.3
27,27,O=C(CC1CCCCCC1)Nc1ccccc1,1.5413253510713254,-7.1
